date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-06-21,Chase Ink,GODIBA GANGNAMJUM,-6.38,Food & Drink,,,,,
2024-06-20,Chase Ink,T-MONEY PRIVATE TAXI (K)1,-9.88,Travel,,,,,
2024-06-20,Chase Ink,BAR NOTES         8293674,-21.79,Food & Drink,,,,,
2024-06-21,Chase Ink,GANGNAMTEMAPIBOOGUAEUW,-58.02,Health & Wellness,,,,,
2024-06-19,Chase Ink,BINOAENSEUPILID(VINO&amp;SPIR,-29.04,Food & Drink,,,,,
2024-06-19,Chase Ink,RYSE AUTOGRAPH COLLECTION,-86.44,Travel,,,,,
2024-06-19,Chase Ink,HANNAMLIKEO(JOO)MENYUTOOE,-65.35,Food & Drink,,,,,
2024-06-19,Chase Ink,SEIBEUPOINTEU,-9.44,Food & Drink,,,,,
2024-06-19,Chase Ink,O T DI SEOUL (OTD SEOUL),-59.57,Food & Drink,,,,,
2024-06-18,Chase Ink,MINAMI,-140.13,Food & Drink,,,,,
2024-06-18,Chase Ink,Payment Thank You - Web,2000,,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-13.1,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-10.92,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-21.83,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-13.1,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-23.29,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-2.18,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-2.18,Food & Drink,,,,,
2024-06-16,Chase Ink,THE VIEWSIC BAR   3709565,-39.3,Food & Drink,,,,,
2024-06-15,Chase Ink,T-MONEY PRIVATE TAXI (K)1,-8.08,Travel,,,,,
2024-06-13,Chase Ink,CHEONGDAMSALANGONNOOLIYAK,-19.78,Health & Wellness,,,,,
2024-06-13,Chase Ink,CHUNGDAMESES640EUWON,-36.63,Health & Wellness,,,,,
2024-06-13,Chase Ink,Shuttle delivery,-20.91,Merchandise & Inventory,,,,,
2024-06-11,Chase Ink,WAIKIKI PARADISE  2259893,-24.95,Food & Drink,,,,,
2024-06-11,Chase Ink,12CHEEO(12chair),-159.22,Food & Drink,,,,,
2024-06-10,Chase Ink,LAPLE             7785864,-50.63,Food & Drink,,,,,
2024-06-09,Chase Ink,BA SEUOALLO       8655559,-109.33,Food & Drink,,,,,
2024-06-09,Chase Ink,ALICE             6284554,-44.02,Food & Drink,,,,,
2024-06-09,Chase Ink,JOOSIKHOISA PIIEL 9233515,-27.88,Food & Drink,,,,,
2024-06-08,Chase Ink,T-MONEY TAXI(CORP),-5.28,Travel,,,,,
2024-06-08,Chase Ink,BIWON             6545667,-10.27,Food & Drink,,,,,
2024-06-08,Chase Ink,PAINAENCO,-165.03,Food & Drink,,,,,
2024-06-08,Chase Ink,IMATEU24RITAEUEONPINIKSEU,-0.73,Merchandise & Inventory,,,,,
2024-06-08,Chase Ink,BIWON             6545667,-15.41,Food & Drink,,,,,
2024-06-08,Chase Ink,CO.  LTD.  BROZEX  CHEONG,-82.15,Entertainment,,,,,
2024-06-07,Chase Ink,BBOM(POMME)       4328177,-126.58,Food & Drink,,,,,
2024-06-06,Chase Ink,BISTRO GOAT       0468074,-68.05,Food & Drink,,,,,
2024-06-06,Chase Ink,CHAM              1620709,-92.93,Food & Drink,,,,,
2024-06-07,Chase Ink,YOKEO(yo.kr)LIJEOBCHUN,-7.98,Food & Drink,,,,,
2024-06-07,Chase Ink,WANGGATANGHOOROO ABGOO,-2.2,Food & Drink,,,,,
2024-06-06,Chase Ink,T-MONEY PRIVATE TAXI (K)1,-37.9,Travel,,,,,
2024-06-07,Chase Ink,PURCHASE INTEREST CHARGE,-26.28,Fees & Adjustments,,,,,
2024-06-06,Chase Ink,booking1015153263,-260.07,Travel,,,,,
2024-06-04,Chase Ink,LinkedIn P40920506,-86.8,Bills & Utilities,,,,,
2024-06-02,Chase Ink,HOBIN(Hobin),-36.41,Food & Drink,,,,,
2024-06-02,Chase Ink,HOBIN(Hobin),-94.68,Food & Drink,,,,,
2024-06-02,Chase Ink,JOOSIKHWESA MIMIJJANG,-7.28,Food & Drink,,,,,
2024-06-01,Chase Ink,LIT LOUNGE        3240884,-21.93,Food & Drink,,,,,
2024-06-02,Chase Ink,JANGSAENGGUNGANGWON,-103.42,Food & Drink,,,,,
2024-06-01,Chase Ink,PAINAENCO,-74.29,Food & Drink,,,,,
2024-06-01,Chase Ink,LIT LOUNGE        3240884,-8.77,Food & Drink,,,,,
2024-06-01,Chase Ink,(JOO)SAIBYEOKJIB,-111.83,Food & Drink,,,,,
2024-06-01,Chase Ink,LIT LOUNGE        3240884,-191.5,Food & Drink,,,,,
2024-06-01,Chase Ink,JOOSIKHOISAGEULLAIM,-38.74,Food & Drink,,,,,
2024-06-02,Chase Ink,JOOSIKHWESA MIMIJJANG,-7.28,Food & Drink,,,,,
2024-06-01,Chase Ink,LIT LOUNGE        3240884,-10.96,Food & Drink,,,,,
2024-06-01,Chase Ink,JOOSIKHOISAGEULLAIM,-18.27,Food & Drink,,,,,
2024-06-24,Checking,Payment to Chase card ending in 4484 06/24,-4000,LOAN_PMT,,,,,
2024-06-24,Checking,Zelle payment to Chris Cedron JPM99aj861qh,-2080,CHASE_TO_PARTNERFI,,,,,
2024-06-24,Checking,Coinbase.com     QRSLSSGV                   PPD ID: 1455293997,6101.73,ACH_CREDIT,,,,,
2024-06-18,Checking,AMERICAN EXPRESS ACH PMT    W7042           WEB ID: 2005032111,-677.54,ACH_DEBIT,,,,,
2024-06-18,Checking,AMERICAN EXPRESS ACH PMT    W7270           WEB ID: 2005032111,-1589.46,ACH_DEBIT,,,,,
2024-06-18,Checking,Payment to Chase card ending in 4484 06/18,-2000,LOAN_PMT,,,,,
2024-06-17,Checking,PwP  PAYPAL *CLI Privacycom TN: 1140339     WEB ID:  626060084,-79,MISC_DEBIT,,,,,
2024-06-17,Checking,Coinbase.com     TT5ZSYMY                   PPD ID: 1455293997,4998.21,ACH_CREDIT,,,,,
2024-06-04,Checking,PwP  ZOOM.US 888 Privacycom TN: 2751732     WEB ID:  626060084,-17.43,MISC_DEBIT,,,,,
2024-06-03,Privacy,ZOOM.US 888-799-9666,-17.43,Privacy Card,Card ending in 2322,,,bd03dabc-0cd9-47b7-8213-54dc60bbc4b5,
2024-06-14,Privacy,PAYPAL *CLICKBANK,-79,Privacy Card,Card ending in 7057,,,cec66967-8bb4-4403-9c42-ef57dfd325b1,
2024-06-30,Privacy,READ - MEETING MANAGER,-29.75,Privacy Card,Card ending in 9385,,,c0b274a8-23ba-48ec-a2de-cc7ac66fb702,
