date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-12-30,Amex Blue Sky,BELLAVITA 13157     TAIPEI CITY,-2.9,Merchandise & Supplies-Department Stores,BELLAVITA 13157     TAIPEI CITY,DEPARTMENT STORE | BELLAVITA 13157 | TAIPEI CITY | DEPARTMENT STORE,95.00 NEW TAIWAN DOLLAR,'320243650908326516',TAIWAN
2024-12-30,Amex Blue Sky,BELLAVITA 13157     TAIPEI CITY,-33.55,Merchandise & Supplies-Department Stores,BELLAVITA 13157     TAIPEI CITY,DEPARTMENT STORE | BELLAVITA 13157 | TAIPEI CITY | DEPARTMENT STORE,1100.00 NEW TAIWAN DOLLAR,'320243650908352897',TAIWAN
2024-12-30,Amex Blue Sky,CHINA AIRLINES LIMITREPUBLIC OF KOREA   KO,-217.94,Travel-Airline,CHINA AIRLINES LIMITREPUBLIC OF KOREA   KO,93578577957 CHINA AIR | PASSENGER TICKET | CHINA AIRLINES LIMITED CHINA AIRLINES | REPUBLIC OF KOREA | KO | Carrier : CI | Passenger Name : PAVLOVCIK ALEXANDER MR | Ticket Number : 2972420723327 | Departure Day : 12/30 | Additional Info : PASSENGER TICKET | From : SEOUL GIMPO INTERN | To : TAIPEI SUNG SHAN A | Class : N,,'320243660931520729',"KOREA, REPUBLIC OF"
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.04,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,SSIYU(CU) GIMPOGUKJEGONGHANGJEOM | $1.49 | FOREIGN TRANSACTION FEE,,'820243660911633478',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.07,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BELLAVITA 13157 | $2.90 | FOREIGN TRANSACTION FEE,,'820243650908326516',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $5.98 | FOREIGN TRANSACTION FEE,,'820243650890498739',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $6.28 | FOREIGN TRANSACTION FEE,,'820243650895264081',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $7.01 | FOREIGN TRANSACTION FEE,,'820243650895186693',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay UBER TRIP | $6.77 | FOREIGN TRANSACTION FEE,,'820243650895206510',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.9,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BELLAVITA 13157 | $33.55 | FOREIGN TRANSACTION FEE,,'820243650908352897',
2024-12-30,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.25,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GUEI TZE WANG | $46.64 | FOREIGN TRANSACTION FEE,,'820243660934143079',
2024-12-30,Amex Blue Sky,GUEI TZE WANG       TAIPEI CITY,-46.64,Restaurant-Bar & Café,GUEI TZE WANG       TAIPEI CITY,BAR/NIGHTCLUB | GUEI TZE WANG | TAIPEI CITY | BAR/NIGHTCLUB,1529.00 NEW TAIWAN DOLLAR,'320243660934143079',TAIWAN
2024-12-30,Amex Blue Sky,SSIYU(CU) GIMPOGUKJESEOUL,-1.49,Merchandise & Supplies-Groceries,SSIYU(CU) GIMPOGUKJESEOUL,MISC FOOD STORE | SSIYU(CU) GIMPOGUKJEGONGHANGJEOM | SEOUL | MISC FOOD STORE,2200.00 KOREAN (SOUTH) WON,'320243660911633478',"KOREA, REPUBLIC OF"
2024-12-29,Amex Blue Sky,(JOO) YEOYUOAJEULGEOSEOUL,-78.36,Restaurant-Restaurant,(JOO) YEOYUOAJEULGEOSEOUL,RESTAURANT | (JOO) YEOYUOAJEULGEOUM | SEOUL | RESTAURANT,115000.00 KOREAN (SOUTH) WON,'320243650886691927',"KOREA, REPUBLIC OF"
2024-12-29,Amex Blue Sky,(JOO)MEJONGGIYOIM   SEOUL,-21.53,Restaurant-Restaurant,(JOO)MEJONGGIYOIM   SEOUL,RESTAURANT | (JOO)MEJONGGIYOIM | SEOUL | RESTAURANT,31600.00 KOREAN (SOUTH) WON,'320243650887545100',"KOREA, REPUBLIC OF"
2024-12-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.58,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)MEJONGGIYOIM | $21.53 | FOREIGN TRANSACTION FEE,,'820243650887545100',
2024-12-29,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO) YEOYUOAJEULGEOUM | $78.36 | FOREIGN TRANSACTION FEE,,'820243650886691927',
2024-12-28,Amex Blue Sky,BA TI SENTEU        SEOUL,-35.43,Restaurant-Restaurant,BA TI SENTEU        SEOUL,RESTAURANT | BA TI SENTEU | SEOUL | RESTAURANT,52000.00 KOREAN (SOUTH) WON,'320243640864643193',"KOREA, REPUBLIC OF"
2024-12-28,Amex Blue Sky,Chosun Hotel & ResorSEOUL,-21.12,Travel-Lodging,Chosun Hotel & ResorSEOUL,LODGING | Chosun Hotel & Resort Chosun Palace Ga | SEOUL | LODGING,31000.00 KOREAN (SOUTH) WON,'320243640864645887',"KOREA, REPUBLIC OF"
2024-12-28,Amex Blue Sky,Chosun Hotel & ResorSEOUL,-23.85,Travel-Lodging,Chosun Hotel & ResorSEOUL,LODGING | Chosun Hotel & Resort Chosun Palace Ga | SEOUL | LODGING,35000.00 KOREAN (SOUTH) WON,'320243640864648537',"KOREA, REPUBLIC OF"
2024-12-28,Amex Blue Sky,Chosun Hotel & ResorSEOUL,-169.68,Travel-Lodging,Chosun Hotel & ResorSEOUL,LODGING | Chosun Hotel & Resort Chosun Palace Ga | SEOUL | LODGING,249000.00 KOREAN (SOUTH) WON,'320243640864645841',"KOREA, REPUBLIC OF"
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.57,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Chosun Hotel & Resort Chosun Palace Ga | $21.12 | FOREIGN TRANSACTION FEE,,'820243640864645887',
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.64,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Chosun Hotel & Resort Chosun Palace Ga | $23.85 | FOREIGN TRANSACTION FEE,,'820243640864648537',
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.95,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BA TI SENTEU | $35.43 | FOREIGN TRANSACTION FEE,,'820243640864643193',
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.91,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA LEUCHAEMBEO | $70.87 | FOREIGN TRANSACTION FEE,,'820243640864846863',
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.75,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,"Mimichan Co., Ltd. | $102.21 | FOREIGN TRANSACTION FEE",,'820243640864849586',
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-3.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GERISEUN | $117.21 | FOREIGN TRANSACTION FEE,,'820243640864848353',
2024-12-28,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.58,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Chosun Hotel & Resort Chosun Palace Ga | $169.68 | FOREIGN TRANSACTION FEE,,'820243640864645841',
2024-12-28,Amex Blue Sky,GERISEUN            SEOUL,-117.21,Restaurant-Restaurant,GERISEUN            SEOUL,RESTAURANT | GERISEUN | SEOUL | RESTAURANT,172000.00 KOREAN (SOUTH) WON,'320243640864848353',"KOREA, REPUBLIC OF"
2024-12-28,Amex Blue Sky,JOOSIKHOISA LEUCHAEMSEOUL,-70.87,Restaurant-Restaurant,JOOSIKHOISA LEUCHAEMSEOUL,RESTAURANT | JOOSIKHOISA LEUCHAEMBEO | SEOUL | RESTAURANT,104000.00 KOREAN (SOUTH) WON,'320243640864846863',"KOREA, REPUBLIC OF"
2024-12-28,Amex Blue Sky,"Mimichan Co., Ltd.  SEOUL",-102.21,Restaurant-Restaurant,"Mimichan Co., Ltd.  SEOUL","RESTAURANT | Mimichan Co., Ltd. | SEOUL | RESTAURANT",150000.00 KOREAN (SOUTH) WON,'320243640864849586',"KOREA, REPUBLIC OF"
2024-12-27,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-4.29,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,6300.00 KOREAN (SOUTH) WON,'320243650886629539',"KOREA, REPUBLIC OF"
2024-12-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $4.29 | FOREIGN TRANSACTION FEE,,'820243650886629539',
2024-12-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.44,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,MISEUTEOCHILDEULEON(Mr. children) | $16.35 | FOREIGN TRANSACTION FEE,,'820243630839863869',
2024-12-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.97,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,MISEUTEOCHILDEULEON(Mr. children) | $36.12 | FOREIGN TRANSACTION FEE,,'820243630839862527',
2024-12-27,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.52,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $167.63 | FOREIGN TRANSACTION FEE,,'820243630839313653',
2024-12-27,Amex Blue Sky,MISEUTEOCHILDEULEON(SEOUL,-16.35,Restaurant-Restaurant,MISEUTEOCHILDEULEON(SEOUL,RESTAURANT | MISEUTEOCHILDEULEON(Mr. children) | SEOUL | RESTAURANT,24000.00 KOREAN (SOUTH) WON,'320243630839863869',"KOREA, REPUBLIC OF"
2024-12-27,Amex Blue Sky,MISEUTEOCHILDEULEON(SEOUL,-36.12,Restaurant-Restaurant,MISEUTEOCHILDEULEON(SEOUL,RESTAURANT | MISEUTEOCHILDEULEON(Mr. children) | SEOUL | RESTAURANT,53000.00 KOREAN (SOUTH) WON,'320243630839862527',"KOREA, REPUBLIC OF"
2024-12-27,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-167.63,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,246000.00 KOREAN (SOUTH) WON,'320243630839313653',"KOREA, REPUBLIC OF"
2024-12-26,Amex Blue Sky,AplPay SCK COMPANY  SEOUL,-3.07,Restaurant-Restaurant,AplPay SCK COMPANY  SEOUL,RESTAURANT | AplPay SCK COMPANY | SEOUL | RESTAURANT,4500.00 KOREAN (SOUTH) WON,'320243620810914391',"KOREA, REPUBLIC OF"
2024-12-26,Amex Blue Sky,BOODCHEOSEUKEOD SAMSSEOUL,-89.77,Transportation-Auto Services,BOODCHEOSEUKEOD SAMSSEOUL,RESTAURANT | BOODCHEOSEUKEOD SAMSEONGJEOM | SEOUL | RESTAURANT,131500.00 KOREAN (SOUTH) WON,'320243620811760336',"KOREA, REPUBLIC OF"
2024-12-26,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.08,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay SCK COMPANY | $3.07 | FOREIGN TRANSACTION FEE,,'820243620810914391',
2024-12-26,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.42,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BOODCHEOSEUKEOD SAMSEONGJEOM | $89.77 | FOREIGN TRANSACTION FEE,,'820243620811760336',
2024-12-25,Amex Blue Sky,BAJERANYUM          SEOUL,-28.15,Restaurant-Restaurant,BAJERANYUM          SEOUL,RESTAURANT | BAJERANYUM | SEOUL | RESTAURANT,41000.00 KOREAN (SOUTH) WON,'320243610794286962',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.05,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.06 | FOREIGN TRANSACTION FEE,,'820243610805014830',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.98 | FOREIGN TRANSACTION FEE,,'820243610805516049',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.76,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BAJERANYUM | $28.15 | FOREIGN TRANSACTION FEE,,'820243610794286962',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.72,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hobin | $63.86 | FOREIGN TRANSACTION FEE,,'820243610794301663',
2024-12-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.7,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JEOISEUTEU(ZEST) | $100.25 | FOREIGN TRANSACTION FEE,,'820243610794951055',
2024-12-25,Amex Blue Sky,Hobin               SEOUL,-63.86,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,93000.00 KOREAN (SOUTH) WON,'320243610794301663',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,JEOISEUTEU(ZEST)    SEOUL,-100.25,Restaurant-Restaurant,JEOISEUTEU(ZEST)    SEOUL,RESTAURANT | JEOISEUTEU(ZEST) | SEOUL | RESTAURANT,146000.00 KOREAN (SOUTH) WON,'320243610794951055',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,MOBILE PAYMENT - THANK YOU,724.66,,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,'320243600773622364',
2024-12-25,Amex Blue Sky,kakaomobility       SEOUL,-2.06,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,3000.00 KOREAN (SOUTH) WON,'320243610805014830',"KOREA, REPUBLIC OF"
2024-12-25,Amex Blue Sky,kakaomobility       SEOUL,-3.98,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,5800.00 KOREAN (SOUTH) WON,'320243610805516049',"KOREA, REPUBLIC OF"
2024-12-24,Amex Blue Sky,Elements            SEOUL,-26.44,Restaurant-Restaurant,Elements            SEOUL,RESTAURANT | Elements | SEOUL | RESTAURANT,38500.00 KOREAN (SOUTH) WON,'320243600775355634',"KOREA, REPUBLIC OF"
2024-12-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.71,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Elements | $26.44 | FOREIGN TRANSACTION FEE,,'820243600775355634',
2024-12-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.84,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA PIIEL | $31.24 | FOREIGN TRANSACTION FEE,,'820243600775351373',
2024-12-24,Amex Blue Sky,JOOSIKHOISA PIIEL   SEOUL,-31.24,Restaurant-Restaurant,JOOSIKHOISA PIIEL   SEOUL,RESTAURANT | JOOSIKHOISA PIIEL | SEOUL | RESTAURANT,45500.00 KOREAN (SOUTH) WON,'320243600775351373',"KOREA, REPUBLIC OF"
2024-12-22,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.04,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,ORGVSL Co Ltd | $75.79 | FOREIGN TRANSACTION FEE,,'820243580717723634',
2024-12-22,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.41,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $89.57 | FOREIGN TRANSACTION FEE,,'820243580717733016',
2024-12-22,Amex Blue Sky,ORGVSL Co Ltd       SEOUL,-75.79,Restaurant-Restaurant,ORGVSL Co Ltd       SEOUL,RESTAURANT | ORGVSL Co Ltd | SEOUL | RESTAURANT,110000.00 KOREAN (SOUTH) WON,'320243580717723634',"KOREA, REPUBLIC OF"
2024-12-22,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-89.57,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,130000.00 KOREAN (SOUTH) WON,'320243580717733016',"KOREA, REPUBLIC OF"
2024-12-21,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-27.56,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,40000.00 KOREAN (SOUTH) WON,'320243580717705395',"KOREA, REPUBLIC OF"
2024-12-21,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.7,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,the viewsic bar | $26.18 | FOREIGN TRANSACTION FEE,,'820243570691629556',
2024-12-21,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.74,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $27.56 | FOREIGN TRANSACTION FEE,,'820243580717705395',
2024-12-21,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.65,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,the viewsic bar | $172.25 | FOREIGN TRANSACTION FEE,,'820243570692033792',
2024-12-21,Amex Blue Sky,the viewsic bar     SEOUL,-26.18,Restaurant-Restaurant,the viewsic bar     SEOUL,RESTAURANT | the viewsic bar | SEOUL | RESTAURANT,38000.00 KOREAN (SOUTH) WON,'320243570691629556',"KOREA, REPUBLIC OF"
2024-12-21,Amex Blue Sky,the viewsic bar     SEOUL,-172.25,Restaurant-Restaurant,the viewsic bar     SEOUL,RESTAURANT | the viewsic bar | SEOUL | RESTAURANT,250000.00 KOREAN (SOUTH) WON,'320243570692033792',"KOREA, REPUBLIC OF"
2024-12-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.55,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JUSIKHOESA PEUREIMSEOUL | $20.67 | FOREIGN TRANSACTION FEE,,'820243560664400789',
2024-12-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-5.89,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GANGGANGSOOLLAI CHEONGDAMJEOM | $218.41 | FOREIGN TRANSACTION FEE,,'820243560664398993',
