date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-09-16,Amex Blue Sky,THIRTY8 CONCEPTS PTESINGAPORE           SG,-10.02,Restaurant-Restaurant,THIRTY8 CONCEPTS PTESINGAPORE           SG,2787177195 90029489 | THIRTY8 CONCEPTS PTE LTD-11192176200 1 | SINGAPORE | SG | 90029489,13.00 SINGAPORE DOLLAR,'320242600073221749',SINGAPORE
2024-09-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.36 | FOREIGN TRANSACTION FEE,,'820242630157894350',
2024-09-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.12,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GWAKSEONSAENGWANGMANDU | $4.49 | FOREIGN TRANSACTION FEE,,'820242580016106165',
2024-09-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.35,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $13.31 | FOREIGN TRANSACTION FEE,,'820242630157894351',
2024-09-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.17,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,NAMYEONGTALG | $43.36 | FOREIGN TRANSACTION FEE,,'820242580016105721',
2024-09-13,Amex Blue Sky,GWAKSEONSAENGWANGMANSEOUL,-4.49,Restaurant-Restaurant,GWAKSEONSAENGWANGMANSEOUL,RESTAURANT | GWAKSEONSAENGWANGMANDU | SEOUL | RESTAURANT,6000.00 KOREAN (SOUTH) WON,'320242580016106165',"KOREA, REPUBLIC OF"
2024-09-13,Amex Blue Sky,NAMYEONGTALG        SEOUL,-43.36,Restaurant-Restaurant,NAMYEONGTALG        SEOUL,RESTAURANT | NAMYEONGTALG | SEOUL | RESTAURANT,58000.00 KOREAN (SOUTH) WON,'320242580016105721',"KOREA, REPUBLIC OF"
2024-09-13,Amex Blue Sky,kakaomobility       SEOUL,-3.36,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,4500.00 KOREAN (SOUTH) WON,'320242630157894350',"KOREA, REPUBLIC OF"
2024-09-13,Amex Blue Sky,kakaomobility       SEOUL,-13.31,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,17800.00 KOREAN (SOUTH) WON,'320242630157894351',"KOREA, REPUBLIC OF"
2024-09-12,Amex Blue Sky,DEPTH JUSIKHOESA    SEOUL,-29.91,Restaurant-Restaurant,DEPTH JUSIKHOESA    SEOUL,RESTAURANT | DEPTH JUSIKHOESA | SEOUL | RESTAURANT,40000.00 KOREAN (SOUTH) WON,'320242570988377939',"KOREA, REPUBLIC OF"
2024-09-12,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.8,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,DEPTH JUSIKHOESA | $29.91 | FOREIGN TRANSACTION FEE,,'820242570988377939',
2024-09-11,Amex Blue Sky,FOREIGN TRANSACTION FEE,-5.36,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $198.88 | FOREIGN TRANSACTION FEE,,'820242560983344641',
2024-09-11,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-198.88,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,266000.00 KOREAN (SOUTH) WON,'320242560983344641',"KOREA, REPUBLIC OF"
2024-09-09,Amex Blue Sky,AGODA.COM VILLAGE HOLONDON              GB,-1529.89,Travel-Travel Agencies,AGODA.COM VILLAGE HOLONDON              GB,######6wHMv TRAVEL AGENCY | AGODA.COM VILLAGE HO | LONDON | GB | TRAVEL AGENCY,,'320242560962790141',
2024-09-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JIESEU25(GS25)NONHYEONYEONGDONGSIJANGJ | $4.19 | FOREIGN TRANSACTION FEE,,'820242530884803053',
2024-09-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.53,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $19.66 | FOREIGN TRANSACTION FEE,,'820242530899241778',
2024-09-08,Amex Blue Sky,FOREIGN TRANSACTION FEE,-9.52,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,SOKO(SOKO) | $352.90 | FOREIGN TRANSACTION FEE,,'820242530886741781',
2024-09-08,Amex Blue Sky,JIESEU25(GS25)NONHYESEOUL,-4.19,Merchandise & Supplies-Groceries,JIESEU25(GS25)NONHYESEOUL,MISC FOOD STORE | JIESEU25(GS25)NONHYEONYEONGDONGSIJANGJ | SEOUL | MISC FOOD STORE,5600.00 KOREAN (SOUTH) WON,'320242530884803053',"KOREA, REPUBLIC OF"
2024-09-08,Amex Blue Sky,SOKO(SOKO)          SEOUL,-352.9,Restaurant-Restaurant,SOKO(SOKO)          SEOUL,RESTAURANT | SOKO(SOKO) | SEOUL | RESTAURANT,472000.00 KOREAN (SOUTH) WON,'320242530886741781',"KOREA, REPUBLIC OF"
2024-09-08,Amex Blue Sky,kakaomobility       SEOUL,-19.66,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,26300.00 KOREAN (SOUTH) WON,'320242530899241778',"KOREA, REPUBLIC OF"
2024-09-07,Amex Blue Sky,12CHEEO(12chair)    SEOUL,-146.54,Restaurant-Restaurant,12CHEEO(12chair)    SEOUL,RESTAURANT | 12CHEEO(12chair) | SEOUL | RESTAURANT,196000.00 KOREAN (SOUTH) WON,'320242520859306934',"KOREA, REPUBLIC OF"
2024-09-07,Amex Blue Sky,"BCLD Co., Ltd.      SEOUL",-25.42,Restaurant-Restaurant,"BCLD Co., Ltd.      SEOUL","RESTAURANT | BCLD Co., Ltd. | SEOUL | RESTAURANT",34000.00 KOREAN (SOUTH) WON,'320242520860074950',"KOREA, REPUBLIC OF"
2024-09-07,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.28,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $10.39 | FOREIGN TRANSACTION FEE,,'820242530899214472',
2024-09-07,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.68,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,"BCLD Co., Ltd. | $25.42 | FOREIGN TRANSACTION FEE",,'820242520860074950',
2024-09-07,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.86,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,RETEO(LETTER) | $32.15 | FOREIGN TRANSACTION FEE,,'820242520859273532',
2024-09-07,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA PIIEL | $44.86 | FOREIGN TRANSACTION FEE,,'820242520859229421',
2024-09-07,Amex Blue Sky,FOREIGN TRANSACTION FEE,-3.95,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,12CHEEO(12chair) | $146.54 | FOREIGN TRANSACTION FEE,,'820242520859306934',
2024-09-07,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.94,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $183.18 | FOREIGN TRANSACTION FEE,,'820242520860013847',
2024-09-07,Amex Blue Sky,JOOSIKHOISA PIIEL   SEOUL,-44.86,Restaurant-Restaurant,JOOSIKHOISA PIIEL   SEOUL,RESTAURANT | JOOSIKHOISA PIIEL | SEOUL | RESTAURANT,60000.00 KOREAN (SOUTH) WON,'320242520859229421',"KOREA, REPUBLIC OF"
2024-09-07,Amex Blue Sky,RETEO(LETTER)       SEOUL,-32.15,Restaurant-Restaurant,RETEO(LETTER)       SEOUL,RESTAURANT | RETEO(LETTER) | SEOUL | RESTAURANT,43000.00 KOREAN (SOUTH) WON,'320242520859273532',"KOREA, REPUBLIC OF"
2024-09-07,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-183.18,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,245000.00 KOREAN (SOUTH) WON,'320242520860013847',"KOREA, REPUBLIC OF"
2024-09-07,Amex Blue Sky,kakaomobility       SEOUL,-10.39,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,13900.00 KOREAN (SOUTH) WON,'320242530899214472',"KOREA, REPUBLIC OF"
2024-09-06,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.34,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $12.93 | FOREIGN TRANSACTION FEE,,'820242530899155717',
2024-09-06,Amex Blue Sky,Interest Charge on Purchases,-130.2,Fees & Adjustments-Fees & Adjustments,Interest Charge on Purchases,Interest Charge on Purchases,,'140907100000169718',
2024-09-06,Amex Blue Sky,kakaomobility       SEOUL,-12.93,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,17300.00 KOREAN (SOUTH) WON,'320242530899155717',"KOREA, REPUBLIC OF"
2024-09-05,Amex Blue Sky,DEPTH JUSIKHOESA    SEOUL,-50.84,Restaurant-Restaurant,DEPTH JUSIKHOESA    SEOUL,RESTAURANT | DEPTH JUSIKHOESA | SEOUL | RESTAURANT,68000.00 KOREAN (SOUTH) WON,'320242500807246528',"KOREA, REPUBLIC OF"
2024-09-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.32,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $12.04 | FOREIGN TRANSACTION FEE,,'820242500824301598',
2024-09-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.37,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,DEPTH JUSIKHOESA | $50.84 | FOREIGN TRANSACTION FEE,,'820242500807246528',
2024-09-05,Amex Blue Sky,kakaomobility       SEOUL,-12.04,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,16100.00 KOREAN (SOUTH) WON,'320242500824301598',"KOREA, REPUBLIC OF"
2024-09-04,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.45,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $16.99 | FOREIGN TRANSACTION FEE,,'820242490796804109',
2024-09-04,Amex Blue Sky,kakaomobility       SEOUL,-16.99,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,23300.00 KOREAN (SOUTH) WON,'320242490796804109',"KOREA, REPUBLIC OF"
2024-09-03,Amex Blue Sky,AGODA.COM           LONDON              GB,-583.43,Travel-Travel Agencies,AGODA.COM           LONDON              GB,######JSrR6 TRAVEL AGENCY | AGODA.COM | LONDON | GB | TRAVEL AGENCY,,'320242470746127144',THAILAND
2024-09-03,Amex Blue Sky,BOOKCHANG           SEOUL,-72.94,Restaurant-Restaurant,BOOKCHANG           SEOUL,RESTAURANT | BOOKCHANG | SEOUL | RESTAURANT,100000.00 KOREAN (SOUTH) WON,'320242480754535737',"KOREA, REPUBLIC OF"
2024-09-03,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.05,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.19 | FOREIGN TRANSACTION FEE,,'820242480770157340',
2024-09-03,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.65 | FOREIGN TRANSACTION FEE,,'820242480769213866',
2024-09-03,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.13,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $5.11 | FOREIGN TRANSACTION FEE,,'820242480770762060',
2024-09-03,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.25,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $9.34 | FOREIGN TRANSACTION FEE,,'820242480770157484',
2024-09-03,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.96,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BOOKCHANG | $72.94 | FOREIGN TRANSACTION FEE,,'820242480754535737',
2024-09-03,Amex Blue Sky,kakaomobility       SEOUL,-2.19,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,3000.00 KOREAN (SOUTH) WON,'320242480770157340',"KOREA, REPUBLIC OF"
2024-09-03,Amex Blue Sky,kakaomobility       SEOUL,-3.65,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,5000.00 KOREAN (SOUTH) WON,'320242480769213866',"KOREA, REPUBLIC OF"
2024-09-03,Amex Blue Sky,kakaomobility       SEOUL,-5.11,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,7000.00 KOREAN (SOUTH) WON,'320242480770762060',"KOREA, REPUBLIC OF"
2024-09-03,Amex Blue Sky,kakaomobility       SEOUL,-9.34,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,12800.00 KOREAN (SOUTH) WON,'320242480770157484',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,AELLISEU            SEOUL,-14.59,Restaurant-Restaurant,AELLISEU            SEOUL,RESTAURANT | AELLISEU | SEOUL | RESTAURANT,20000.00 KOREAN (SOUTH) WON,'320242460701777241',"KOREA, REPUBLIC OF"
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.03,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $1.46 | FOREIGN TRANSACTION FEE,,'820242460714867523',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.05,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $2.19 | FOREIGN TRANSACTION FEE,,'820242460717189780',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.08,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $3.28 | FOREIGN TRANSACTION FEE,,'820242460716916858',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $5.40 | FOREIGN TRANSACTION FEE,,'820242460717190071',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $5.91 | FOREIGN TRANSACTION FEE,,'820242460716916794',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.26,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $9.63 | FOREIGN TRANSACTION FEE,,'820242460715147545',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.39,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AELLISEU | $14.59 | FOREIGN TRANSACTION FEE,,'820242460701777241',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.08,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,LEDEUSINEMA | $40.12 | FOREIGN TRANSACTION FEE,,'820242460701058580',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA LEUCHAEMBEO | $40.85 | FOREIGN TRANSACTION FEE,,'820242460701057656',
2024-09-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.57,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA PIIEL | $58.35 | FOREIGN TRANSACTION FEE,,'820242460701057162',
