date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-04-13,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-7.69,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,10600.00 KOREAN (SOUTH) WON,'320241060102823689',"KOREA, REPUBLIC OF"
2024-04-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO) KINGMATEU | $5.25 | FOREIGN TRANSACTION FEE,,'820241050055915702',
2024-04-13,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.2,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $7.69 | FOREIGN TRANSACTION FEE,,'820241060102823689',
2024-04-09,Amex Blue Sky,BEOIIKEUHAUKSEU     SEOUL,-5.09,Merchandise & Supplies-Groceries,BEOIIKEUHAUKSEU     SEOUL,BAKERY | BEOIIKEUHAUKSEU | SEOUL | BAKERY,6900.00 KOREAN (SOUTH) WON,'320241010954831443',"KOREA, REPUBLIC OF"
2024-04-09,Amex Blue Sky,BEOIIKEUHAUKSEU     SEOUL,-7.23,Merchandise & Supplies-Groceries,BEOIIKEUHAUKSEU     SEOUL,BAKERY | BEOIIKEUHAUKSEU | SEOUL | BAKERY,9800.00 KOREAN (SOUTH) WON,'320241010953941929',"KOREA, REPUBLIC OF"
2024-04-09,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.13,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BEOIIKEUHAUKSEU | $5.09 | FOREIGN TRANSACTION FEE,,'820241010954831443',
2024-04-09,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.19,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BEOIIKEUHAUKSEU | $7.23 | FOREIGN TRANSACTION FEE,,'820241010953941929',
2024-04-05,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-10.72,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,14500.00 KOREAN (SOUTH) WON,'320240990907802793',"KOREA, REPUBLIC OF"
2024-04-05,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-12.64,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,17100.00 KOREAN (SOUTH) WON,'320240990906714639',"KOREA, REPUBLIC OF"
2024-04-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.28,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $10.72 | FOREIGN TRANSACTION FEE,,'820240990907802793',
2024-04-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.34,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $12.64 | FOREIGN TRANSACTION FEE,,'820240990906714639',
2024-04-30,Amex Platinum,APPLE.COM/BILL      INTERNET CHARGE     CA,-499,Merchandise & Supplies-Internet Purchase,APPLE.COM/BILL      INTERNET CHARGE     CA,MKB75GLGVBA RECORD STORE | APPLE.COM/BILL | INTERNET CHARGE | CA | RECORD STORE,,'320241220486074438',
2024-04-29,Amex Platinum,ONLINE PAYMENT - THANK YOU,53.54,,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,,'320241200432663331',
2024-04-27,Amex Platinum,JOOSIKHOISA LEUCHAEMSEOUL,-130.87,Restaurant-Restaurant,JOOSIKHOISA LEUCHAEMSEOUL,RESTAURANT | JOOSIKHOISA LEUCHAEMBEO | SEOUL | RESTAURANT,180000.00 KOREAN (SOUTH) WON,'320241190409137074',"KOREA, REPUBLIC OF"
2024-04-27,Amex Platinum,JOOSIKHOISA PIIEL   SEOUL,-114.15,Restaurant-Restaurant,JOOSIKHOISA PIIEL   SEOUL,RESTAURANT | JOOSIKHOISA PIIEL | SEOUL | RESTAURANT,157000.00 KOREAN (SOUTH) WON,'320241190410026036',"KOREA, REPUBLIC OF"
2024-04-27,Amex Platinum,PAINAENKO           SEOUL,-50.89,Restaurant-Restaurant,PAINAENKO           SEOUL,RESTAURANT | PAINAENKO | SEOUL | RESTAURANT,70000.00 KOREAN (SOUTH) WON,'320241190410031119',"KOREA, REPUBLIC OF"
2024-04-27,Amex Platinum,"TIMS Co., Ltd.      SEOUL",-21.81,Restaurant-Restaurant,"TIMS Co., Ltd.      SEOUL","RESTAURANT | TIMS Co., Ltd. | SEOUL | RESTAURANT",30000.00 KOREAN (SOUTH) WON,'320241190410027275',"KOREA, REPUBLIC OF"
2024-04-26,Amex Platinum,GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,-19.99,Business Services-Internet Services,GOOGLE *GOOGLE STORA G.CO/HELPPAY#      CA,A0V10LRG COMPUTER STORE | GOOGLE *GOOGLE STORAGE | G.CO/HELPPAY# | CA | COMPUTER STORE,,'320241180387674515',
2024-04-26,Amex Platinum,Sungmoon The Place CGYEONGGI-DO,-206.84,Travel-Lodging,Sungmoon The Place CGYEONGGI-DO,"LODGING | Sungmoon The Place Co., Ltd. | GYEONGGI-DO | LODGING",286000.00 KOREAN (SOUTH) WON,'320241220507226501',"KOREA, REPUBLIC OF"
2024-04-26,Amex Platinum,"Sungmoon The Place Co., L",206.84,Travel-Lodging,"Sungmoon The Place Co., L","Sungmoon The Place Co., L",,'320241430026782855',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,BEUREONCHIBININGYEJEGYEONGGI-DO,-24.94,Restaurant-Restaurant,BEUREONCHIBININGYEJEGYEONGGI-DO,RESTAURANT | BEUREONCHIBININGYEJEOM | GYEONGGI-DO | RESTAURANT,34300.00 KOREAN (SOUTH) WON,'320241190409111444',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,Booze               GYEONGGI-DO,-63.98,Restaurant-Restaurant,Booze               GYEONGGI-DO,RESTAURANT | Booze | GYEONGGI-DO | RESTAURANT,88000.00 KOREAN (SOUTH) WON,'320241190410012117',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,HOTELEMSEUTOLI(HotelGYEONGGI-DO,-36.35,Travel-Lodging,HOTELEMSEUTOLI(HotelGYEONGGI-DO,LODGING | HOTELEMSEUTOLI(Hotel M Story) | GYEONGGI-DO | LODGING,50000.00 KOREAN (SOUTH) WON,'320241190410012986',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,JIESEU25INGYEOIYEOISGYEONGGI-DO,-0.73,Merchandise & Supplies-Groceries,JIESEU25INGYEOIYEOISGYEONGGI-DO,MISC FOOD STORE | JIESEU25INGYEOIYEOISOOLJEOM | GYEONGGI-DO | MISC FOOD STORE,1000.00 KOREAN (SOUTH) WON,'320241190409108605',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,JIESEU25INGYEOIYEOISGYEONGGI-DO,-1.42,Merchandise & Supplies-Groceries,JIESEU25INGYEOIYEOISGYEONGGI-DO,MISC FOOD STORE | JIESEU25INGYEOIYEOISOOLJEOM | GYEONGGI-DO | MISC FOOD STORE,1950.00 KOREAN (SOUTH) WON,'320241190410012896',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,KEOPISEUMISEU DEULAIGYEONGGI-DO,-3.34,Restaurant-Restaurant,KEOPISEUMISEU DEULAIGYEONGGI-DO,RESTAURANT | KEOPISEUMISEU DEULAIPEUTEU SOOUEONINGY | GYEONGGI-DO | RESTAURANT,4600.00 KOREAN (SOUTH) WON,'320241190409108470',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,KOKIPEOB            GYEONGGI-DO,-14.54,Restaurant-Restaurant,KOKIPEOB            GYEONGGI-DO,RESTAURANT | KOKIPEOB | GYEONGGI-DO | RESTAURANT,20000.00 KOREAN (SOUTH) WON,'320241190409108289',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,Outback Steakhouse KGYEONGGI-DO,-11.12,Restaurant-Restaurant,Outback Steakhouse KGYEONGGI-DO,RESTAURANT | Outback Steakhouse Korea Suwon Starfie | GYEONGGI-DO | RESTAURANT,15300.00 KOREAN (SOUTH) WON,'320241180384750905',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,SCK COMPANY         SEOUL,-3.27,Restaurant-Restaurant,SCK COMPANY         SEOUL,RESTAURANT | SCK COMPANY | SEOUL | RESTAURANT,4500.00 KOREAN (SOUTH) WON,'320241190409112026',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,SCK COMPANY         SEOUL,-4.44,Restaurant-Restaurant,SCK COMPANY         SEOUL,RESTAURANT | SCK COMPANY | SEOUL | RESTAURANT,6100.00 KOREAN (SOUTH) WON,'320241190409101775',"KOREA, REPUBLIC OF"
2024-04-25,Amex Platinum,TOOSSEOMPEULLEISEU SGYEONGGI-DO,-4,Restaurant-Restaurant,TOOSSEOMPEULLEISEU SGYEONGGI-DO,RESTAURANT | TOOSSEOMPEULLEISEU SOOUEONBOOKMOONJEOM | GYEONGGI-DO | RESTAURANT,5500.00 KOREAN (SOUTH) WON,'320241190409113079',"KOREA, REPUBLIC OF"
2024-04-24,Amex Platinum,BA TI SENTEU        SEOUL,-74.41,Restaurant-Restaurant,BA TI SENTEU        SEOUL,RESTAURANT | BA TI SENTEU | SEOUL | RESTAURANT,102000.00 KOREAN (SOUTH) WON,'320241160332365912',"KOREA, REPUBLIC OF"
2024-04-24,Amex Platinum,KRP*Eximbay         SEOUL,10.07,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,KRP*Eximbay | SEOUL,,'320241350798671539',"KOREA, REPUBLIC OF"
2024-04-24,Amex Platinum,KRP*Eximbay         SEOUL,-10.07,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,COMPUTER NETWORK/INFO | KRP*Eximbay | SEOUL | COMPUTER NETWORK/INFO,13800.00 KOREAN (SOUTH) WON,'320241160351037223',"KOREA, REPUBLIC OF"
2024-04-23,Amex Platinum,(JOO)KOBEULLEOAENKEOSEOUL,-74.28,Restaurant-Restaurant,(JOO)KOBEULLEOAENKEOSEOUL,RESTAURANT | (JOO)KOBEULLEOAENKEOMPEONI | SEOUL | RESTAURANT,102000.00 KOREAN (SOUTH) WON,'320241150307391337',"KOREA, REPUBLIC OF"
2024-04-23,Amex Platinum,GS(GS)25 SGANGNAMGUCSEOUL,-3.06,Merchandise & Supplies-Groceries,GS(GS)25 SGANGNAMGUCSEOUL,MISC FOOD STORE | GS(GS)25 SGANGNAMGUCHEONGYEOKJEOM | SEOUL | MISC FOOD STORE,4200.00 KOREAN (SOUTH) WON,'320241150307441835',"KOREA, REPUBLIC OF"
2024-04-23,Amex Platinum,JOOSIKHOISA ASEONGDASEOUL,-0.15,Merchandise & Supplies-Groceries,JOOSIKHOISA ASEONGDASEOUL,GROCERY STORE | JOOSIKHOISA ASEONGDAISO | SEOUL | GROCERY STORE,200.00 KOREAN (SOUTH) WON,'320241150307441398',"KOREA, REPUBLIC OF"
2024-04-23,Amex Platinum,JOOSIKHOISA ASEONGDASEOUL,-11.65,Merchandise & Supplies-Groceries,JOOSIKHOISA ASEONGDASEOUL,GROCERY STORE | JOOSIKHOISA ASEONGDAISO | SEOUL | GROCERY STORE,16000.00 KOREAN (SOUTH) WON,'320241150307440812',"KOREA, REPUBLIC OF"
2024-04-23,Amex Platinum,SEOULTENDEO         SEOUL,-29.13,Restaurant-Restaurant,SEOULTENDEO         SEOUL,RESTAURANT | SEOULTENDEO | SEOUL | RESTAURANT,40000.00 KOREAN (SOUTH) WON,'320241150307390202',"KOREA, REPUBLIC OF"
2024-04-23,Amex Platinum,ZEYA(ZEYA)          SEOUL,-163.13,Restaurant-Restaurant,ZEYA(ZEYA)          SEOUL,RESTAURANT | ZEYA(ZEYA) | SEOUL | RESTAURANT,224000.00 KOREAN (SOUTH) WON,'320241150308223985',"KOREA, REPUBLIC OF"
2024-04-22,Amex Platinum,(JOO)TIMEONI        SEOUL,-5.08,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,7000.00 KOREAN (SOUTH) WON,'320241140304553962',"KOREA, REPUBLIC OF"
2024-04-22,Amex Platinum,(JOO)TIMEONI        SEOUL,-5.8,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,8000.00 KOREAN (SOUTH) WON,'320241140304815492',"KOREA, REPUBLIC OF"
2024-04-22,Amex Platinum,KEIBEULKAMAIJEOM    SEOUL,-4.35,Merchandise & Supplies-Clothing Stores,KEIBEULKAMAIJEOM    SEOUL,MISC APPAREL STORE | KEIBEULKAMAIJEOM | SEOUL | MISC APPAREL STORE,6000.00 KOREAN (SOUTH) WON,'320241140304520346',"KOREA, REPUBLIC OF"
2024-04-22,Amex Platinum,Korea Seven Co Ltd  SEOUL,-7.54,Merchandise & Supplies-Groceries,Korea Seven Co Ltd  SEOUL,MISC FOOD STORE | Korea Seven Co Ltd | SEOUL | MISC FOOD STORE,10400.00 KOREAN (SOUTH) WON,'320241140304809824',"KOREA, REPUBLIC OF"
2024-04-22,Amex Platinum,MUSOEGIMCHISAMGYEOP SEOUL,-26.47,Restaurant-Restaurant,MUSOEGIMCHISAMGYEOP SEOUL,RESTAURANT | MUSOEGIMCHISAMGYEOP | SEOUL | RESTAURANT,36500.00 KOREAN (SOUTH) WON,'320241140304555652',"KOREA, REPUBLIC OF"
2024-04-22,Amex Platinum,Nam San Cable car   SEOUL,-10.88,Transportation-Parking Charges,Nam San Cable car   SEOUL,PARKING LOT & GARAGE | Nam San Cable car | SEOUL | PARKING LOT & GARAGE,15000.00 KOREAN (SOUTH) WON,'320241140304806209',"KOREA, REPUBLIC OF"
2024-04-21,Amex Platinum,cafe                SEOUL,-41.99,Restaurant-Restaurant,cafe                SEOUL,RESTAURANT | cafe | SEOUL | RESTAURANT,58000.00 KOREAN (SOUTH) WON,'320241130260574926',"KOREA, REPUBLIC OF"
2024-04-19,Amex Platinum,CHENG DU XING BA KE SHANGHAI,-39.52,Other-Miscellaneous,CHENG DU XING BA KE SHANGHAI,BAR/NIGHTCLUB | CHENG DU XING BA KE KA FE | SHANGHAI | BAR/NIGHTCLUB,286.00 CHINA YUAN RENMINBI,'320241100187976855',
2024-04-18,Amex Platinum,AGODA.COM COME STAY LONDON              GB,202.27,Travel-Travel Agencies,AGODA.COM COME STAY LONDON              GB,######2tN3E TRAVEL AGENCY | AGODA.COM COME STAY | LONDON | GB | TRAVEL AGENCY,,'320241090173333996',
2024-04-17,Amex Platinum,AGODA.COM COME STAY LONDON              GB,-202.27,Travel-Travel Agencies,AGODA.COM COME STAY LONDON              GB,######2tLFl TRAVEL AGENCY | AGODA.COM COME STAY | LONDON | GB | TRAVEL AGENCY,,'320241090169560466',
2024-04-13,Amex Platinum,AplPay WWW.GETNOMAD.SANTA CLARA         CA,-35,Merchandise & Supplies-Internet Purchase,AplPay WWW.GETNOMAD.SANTA CLARA         CA,NT_PV2J9AEK +14084980957 | AplPay WWW.GETNOMAD.APP | SANTA CLARA | CA | +14084980957,,'320241040035111585',
2024-04-12,Amex Platinum,CHONGQINLAIFUSHIZHOUCQ,-59.7,Other-Miscellaneous,CHONGQINLAIFUSHIZHOUCQ,LODGING | CHONGQINLAIFUSHIZHOUJIJIU | CQ | LODGING,432.00 CHINA YUAN RENMINBI,'320241030008185832',
2024-04-12,Amex Platinum,JiangBeiQuYinShiKaFeUNKNOWN,-24.32,Other-Miscellaneous,JiangBeiQuYinShiKaFeUNKNOWN,RESTAURANT | JiangBeiQuYinShiKaFeiGuan | UNKNOWN | RESTAURANT,176.00 CHINA YUAN RENMINBI,'320241030007298389',
2024-04-10,Amex Platinum,AGODA.COM SINAN SHI LONDON              GB,-357.81,Travel-Travel Agencies,AGODA.COM SINAN SHI LONDON              GB,######2hMrv TRAVEL AGENCY | AGODA.COM SINAN SHI | LONDON | GB | TRAVEL AGENCY,,'320241010962504612',
2024-04-10,Amex Platinum,AIDIEO SAMSEONGJEOM SEOUL,-304.93,Business Services-Health Care Services,AIDIEO SAMSEONGJEOM SEOUL,OPTICIAN | AIDIEO SAMSEONGJEOM | SEOUL | OPTICIAN,410900.00 KOREAN (SOUTH) WON,'320241020979875938',"KOREA, REPUBLIC OF"
2024-04-10,Amex Platinum,ALLISEUOA ANAISEU(alSEOUL,-2.89,Merchandise & Supplies-Groceries,ALLISEUOA ANAISEU(alSEOUL,BAKERY | ALLISEUOA ANAISEU(alice et anais) | SEOUL | BAKERY,3900.00 KOREAN (SOUTH) WON,'320241020979876914',"KOREA, REPUBLIC OF"
2024-04-10,Amex Platinum,AplPay AIRALO       SINGAPORE           SG,-28,Business Services-Internet Services,AplPay AIRALO       SINGAPORE           SG,NT_PTO6KDLU +6583029360 | AplPay AIRALO | SINGAPORE | SG | +6583029360,,'320241010962983351',SINGAPORE
2024-04-08,Amex Platinum,(JOO)TIMEONI        SEOUL,-5.24,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,7100.00 KOREAN (SOUTH) WON,'320241000930810953',"KOREA, REPUBLIC OF"
2024-04-08,Amex Platinum,BIEMJEOIIEPEUAENBIJOSEOUL,-35.46,Restaurant-Restaurant,BIEMJEOIIEPEUAENBIJOSEOUL,RESTAURANT | BIEMJEOIIEPEUAENBIJOOSIKHOISA | SEOUL | RESTAURANT,48000.00 KOREAN (SOUTH) WON,'320241000930879606',"KOREA, REPUBLIC OF"
2024-04-08,Amex Platinum,JEOISEUTEU(ZEST)    SEOUL,-38.41,Restaurant-Restaurant,JEOISEUTEU(ZEST)    SEOUL,RESTAURANT | JEOISEUTEU(ZEST) | SEOUL | RESTAURANT,52000.00 KOREAN (SOUTH) WON,'320241000930037080',"KOREA, REPUBLIC OF"
2024-04-08,Amex Platinum,OPENAI              SAN FRANCISCO       CA,-10,Merchandise & Supplies-Computer Supplies,OPENAI              SAN FRANCISCO       CA,NT_PT7SUIDM +14158799686 | OPENAI | SAN FRANCISCO | CA | +14158799686,,'320240990910057566',
2024-04-08,Amex Platinum,OPENAI              SAN FRANCISCO       CA,-90.06,Merchandise & Supplies-Computer Supplies,OPENAI              SAN FRANCISCO       CA,NT_PT7S5YRO +14158799686 | OPENAI | SAN FRANCISCO | CA | +14158799686,,'320240990911177823',
2024-04-08,Amex Platinum,Points for Amex Trvl,514.08,Other-Miscellaneous,Points for Amex Trvl,Points for Amex Trvl,,'320241000928136565',
2024-04-08,Amex Platinum,PwP    AMERICAN EXPRSEATTLE             WA,-548.8,Travel-Airline,PwP    AMERICAN EXPRSEATTLE             WA,040609 AIRLINE/AIR CARRIER | PASSENGER TICKET | PwP AMERICAN EXPRESS TRAVEL | SEATTLE | WA | Carrier : AIR CHINA LTD. | Passenger Name : PAVLOVCIK/ALEXANDER | Ticket Number : 99970623645966 | Departure Day : 04/11 | Additional Info : PASSENGER TICKET | From : SEOUL INCHEON INTE | To : CHONGQING | Class : D,,'320241000936200723',
2024-04-07,Amex Platinum,BA TI SENTEU        SEOUL,-111.63,Restaurant-Restaurant,BA TI SENTEU        SEOUL,RESTAURANT | BA TI SENTEU | SEOUL | RESTAURANT,151000.00 KOREAN (SOUTH) WON,'320240990905921756',"KOREA, REPUBLIC OF"
2024-04-07,Amex Platinum,IDEUN               SEOUL,-136.77,Restaurant-Restaurant,IDEUN               SEOUL,RESTAURANT | IDEUN | SEOUL | RESTAURANT,185000.00 KOREAN (SOUTH) WON,'320240990905939790',"KOREA, REPUBLIC OF"
2024-04-06,Amex Platinum,(JOO) SEONGSINSSIENESEOUL,-7.39,Merchandise & Supplies-Hardware Supplies,(JOO) SEONGSINSSIENESEOUL,HOME SUPPLY WAREHOUSE | (JOO) SEONGSINSSIENEM DAISOJEO | SEOUL | HOME SUPPLY WAREHOUSE,10000.00 KOREAN (SOUTH) WON,'320240980879962502',"KOREA, REPUBLIC OF"
2024-04-06,Amex Platinum,BARIN               SEOUL,-87.97,Restaurant-Restaurant,BARIN               SEOUL,RESTAURANT | BARIN | SEOUL | RESTAURANT,119000.00 KOREAN (SOUTH) WON,'320240980879077459',"KOREA, REPUBLIC OF"
2024-04-06,Amex Platinum,JOYANG-mart         SEOUL,-1045.2,Merchandise & Supplies-Groceries,JOYANG-mart         SEOUL,"GROCERY STORE | 1,413,800.00 KOREAN (SOUTH) WON CONVERTED | JOYANG-mart | SEOUL | GROCERY STORE",1413800.00 KOREAN (SOUTH) WON,'320240980879960981',"KOREA, REPUBLIC OF"
2024-04-06,Amex Platinum,LIEOLSYAD GEONDAIJEOSEOUL,-5.91,Entertainment-Other Entertainment,LIEOLSYAD GEONDAIJEOSEOUL,RECREATION SERVICE | LIEOLSYAD GEONDAIJEOM | SEOUL | RECREATION SERVICE,8000.00 KOREAN (SOUTH) WON,'320240980879958766',"KOREA, REPUBLIC OF"
2024-04-06,Amex Platinum,LIEOLSYAD GEONDAIJEOSEOUL,-7.39,Entertainment-Other Entertainment,LIEOLSYAD GEONDAIJEOSEOUL,RECREATION SERVICE | LIEOLSYAD GEONDAIJEOM | SEOUL | RECREATION SERVICE,10000.00 KOREAN (SOUTH) WON,'320240980879959085',"KOREA, REPUBLIC OF"
2024-04-06,Amex Platinum,LIEOLSYAD GEONDAIJEOSEOUL,-17.74,Entertainment-Other Entertainment,LIEOLSYAD GEONDAIJEOSEOUL,RECREATION SERVICE | LIEOLSYAD GEONDAIJEOM | SEOUL | RECREATION SERVICE,24000.00 KOREAN (SOUTH) WON,'320240980879079594',"KOREA, REPUBLIC OF"
2024-04-05,Amex Platinum,12CHEEO(12chair)    SEOUL,-13.31,Restaurant-Restaurant,12CHEEO(12chair)    SEOUL,RESTAURANT | 12CHEEO(12chair) | SEOUL | RESTAURANT,18000.00 KOREAN (SOUTH) WON,'320240970859412644',"KOREA, REPUBLIC OF"
2024-04-05,Amex Platinum,12CHEEO(12chair)    SEOUL,-111.63,Restaurant-Restaurant,12CHEEO(12chair)    SEOUL,RESTAURANT | 12CHEEO(12chair) | SEOUL | RESTAURANT,151000.00 KOREAN (SOUTH) WON,'320240970855402978',"KOREA, REPUBLIC OF"
2024-04-05,Amex Platinum,BEOIIKEUHAUKSEU     SEOUL,-11.68,Merchandise & Supplies-Groceries,BEOIIKEUHAUKSEU     SEOUL,BAKERY | BEOIIKEUHAUKSEU | SEOUL | BAKERY,15800.00 KOREAN (SOUTH) WON,'320240970859428146',"KOREA, REPUBLIC OF"
2024-04-05,Amex Platinum,Hyundai Department SSEOUL,-5.77,Merchandise & Supplies-Department Stores,Hyundai Department SSEOUL,DEPARTMENT STORE | Hyundai Department Store | SEOUL | DEPARTMENT STORE,7800.00 KOREAN (SOUTH) WON,'320240970857421281',"KOREA, REPUBLIC OF"
2024-04-05,Amex Platinum,KOAIYUTELAPI        SEOUL,-162.64,Merchandise & Supplies-Department Stores,KOAIYUTELAPI        SEOUL,COSMETIC STORE | KOAIYUTELAPI | SEOUL | COSMETIC STORE,220000.00 KOREAN (SOUTH) WON,'320240970857408047',"KOREA, REPUBLIC OF"
