date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-10-29,Amex Blue Sky,BT*GITHUBU*UNIVERS  LINDON              UT,-1299,Other-Miscellaneous,BT*GITHUBU*UNIVERS  LINDON              UT,PE3HW9C8 8018996256 | BT*GITHUBU*UNIVERS | LINDON | UT | 8018996256,,'320243030197723473',
2024-10-28,Amex Blue Sky,7-ELEVEN 34977 00073SAN FRANCISCO       CA,-26.57,Merchandise & Supplies-Groceries,7-ELEVEN 34977 00073SAN FRANCISCO       CA,700631028 7 415-398-5315 | 7-ELEVEN 34977 00073497701 | SAN FRANCISCO | CA | Description : GAS/MSC97 70637701 Price : 0.2657 | 415-398-5315,,'320243020175382922',
2024-10-28,Amex Blue Sky,AplPay CLIPPER SYSTECONCORD             CA,-3,Other-Government Services,AplPay CLIPPER SYSTECONCORD             CA,00190558255 8778788883 | AplPay CLIPPER SYSTEMS MOBILE #1 000007046 | CONCORD | CA | Description : REFER TO RECEIPT Price : 0.00 | 8778788883,,'320243030203014696',
2024-10-28,Amex Blue Sky,AplPay CLIPPER SYSTECONCORD             CA,-5,Other-Government Services,AplPay CLIPPER SYSTECONCORD             CA,00190584574 8778788883 | AplPay CLIPPER SYSTEMS MOBILE #1 000007046 | CONCORD | CA | Description : REFER TO RECEIPT Price : 0.00 | 8778788883,,'320243040228587279',
2024-10-28,Amex Blue Sky,AplPay UNIQLO USA LLNEW YORK            NY,-113.58,Merchandise & Supplies-Clothing Stores,AplPay UNIQLO USA LLNEW YORK            NY,209700FB-5C FAMILY CLOTHING | AplPay UNIQLO USA LLC | NEW YORK | NY | FAMILY CLOTHING,,'320243030217071104',
2024-10-28,Amex Blue Sky,UBER,-9.95,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,A49A6DEG 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243020177099958',
2024-10-28,Amex Blue Sky,UBER,-14.96,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,M02YS13K 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243020177955661',
2024-10-28,Amex Blue Sky,PACIFIC COCKTAIL HAV415-3784692         CA,-99.62,Restaurant-Bar & Café,PACIFIC COCKTAIL HAV415-3784692         CA,73011924303 ANDY@SCHROEDERSF.COM | PACIFIC COCKTAIL HAVEN 221000000034140 | 415-3784692 | CA | ANDY@SCHROEDERSF.COM,,'320243040243077333',
2024-10-28,Amex Blue Sky,PANDA EXPRESS       SAN FRANCISCO       CA,-2.82,Restaurant-Bar & Café,PANDA EXPRESS       SAN FRANCISCO       CA,216716 FAST FOOD RESTAURANT | PANDA EXPRESS | SAN FRANCISCO | CA | Description : FAST FOOD RESTAURAN Price : 0.00 | FAST FOOD RESTAURANT,,'320243030213234757',
2024-10-28,Amex Blue Sky,PANDA EXPRESS       SAN FRANCISCO       CA,-11.73,Restaurant-Bar & Café,PANDA EXPRESS       SAN FRANCISCO       CA,216715 FAST FOOD RESTAURANT | PANDA EXPRESS | SAN FRANCISCO | CA | Description : FAST FOOD RESTAURAN Price : 0.00 | FAST FOOD RESTAURANT,,'320243030210903137',
2024-10-28,Amex Blue Sky,SPO*WATERBARRESTAURASAN FRANCISCO       CA,-44.19,Restaurant-Restaurant,SPO*WATERBARRESTAURASAN FRANCISCO       CA,430538455 4152849922 | SPO*WATERBARRESTAURANT 000003296 | SAN FRANCISCO | CA | 4152849922,,'320243030215888759',
2024-10-28,Amex Blue Sky,TEMPLE NIGHTCLUB (SF702-3484428         CA,-29.58,Restaurant-Bar & Café,TEMPLE NIGHTCLUB (SF702-3484428         CA,73011924303 PAUL@TEMPLESF.COM | TEMPLE NIGHTCLUB (SF) 221000000029306 | 702-3484428 | CA | PAUL@TEMPLESF.COM,,'320243040243002086',
2024-10-28,Amex Blue Sky,THE CLIFT ROYAL SONESAN FRANCISCO       CA,-5.43,Travel-Lodging,THE CLIFT ROYAL SONESAN FRANCISCO       CA,591501999 0000181403 94102 | THE CLIFT ROYAL SONEST 068880021762586 | SAN FRANCISCO | CA | 0000181403 94102,,'320243050267141070',
2024-10-28,Amex Blue Sky,THE CLIFT ROYAL SONESAN FRANCISCO       CA,-26.07,Travel-Lodging,THE CLIFT ROYAL SONESAN FRANCISCO       CA,591501999 0000181387 94102 | THE CLIFT ROYAL SONEST 068880021762586 | SAN FRANCISCO | CA | 0000181387 94102,,'320243050265471317',
2024-10-28,Amex Blue Sky,TST* BOTTEGA 0005526SAN FRANCISCO       CA,-123.15,Restaurant-Restaurant,TST* BOTTEGA 0005526SAN FRANCISCO       CA,21105174302 RESTAURANT | TST* BOTTEGA 00055266 | SAN FRANCISCO | CA | RESTAURANT,,'320243020180338145',
2024-10-28,Amex Blue Sky,TST* PERSONA 3006605SAN FRANCISCO       CA,-51.45,Restaurant-Bar & Café,TST* PERSONA 3006605SAN FRANCISCO       CA,99999994302 4154004598 | TST* PERSONA 300660563 | SAN FRANCISCO | CA | Description : BARS Price : 0.5145 | 4154004598,,'320243020178855889',
2024-10-27,Amex Blue Sky,AplPay ANDYTOWN COFFSan Francisco       CA,-7.75,Restaurant-Bar & Café,AplPay ANDYTOWN COFFSan Francisco       CA,LBgZIQc7vLR squareup.com/receipts | AplPay ANDYTOWN COFFEE ROASTERS 181 | San Francisco | CA | squareup.com/receipts,,'320243010148613257',
2024-10-27,Amex Blue Sky,JUICE HOUSE CO. SF  SAN FRANCISCO       CA,-6,Restaurant-Bar & Café,JUICE HOUSE CO. SF  SAN FRANCISCO       CA,rJCCltexoBN squareup.com/receipts | JUICE HOUSE CO. SF | SAN FRANCISCO | CA | squareup.com/receipts,,'320243010148218480',
2024-10-27,Amex Blue Sky,MORTON'S SAN FRANCISIRVINE              CA,-191.63,Restaurant-Restaurant,MORTON'S SAN FRANCISIRVINE              CA,30015 30015 94102 | RESTAURANT | MORTON'S SAN FRANCISCO 1117 | IRVINE | CA | RESTAURANT | 30015 94102,,'320243010151312197',
2024-10-26,Amex Blue Sky,"BOUDIN BAKERY, BAKERSAN FRANCISCO       CA",-17.66,Restaurant-Restaurant,"BOUDIN BAKERY, BAKERSAN FRANCISCO       CA","98900141 RESTAURANT | BOUDIN BAKERY, BAKERS 0000 | SAN FRANCISCO | CA",,'320243010154339276',
2024-10-26,Amex Blue Sky,NEIMAN MARCUS REST 0San Francisco,-27.35,Restaurant-Restaurant,NEIMAN MARCUS REST 0San Francisco,RESTAURANT | NEIMAN MARCUS REST 012 | San Francisco | RESTAURANT,,'320243010164513450',
2024-10-26,Amex Blue Sky,PACIFIC COCKTAIL HAV415-3784692         CA,-48.62,Restaurant-Bar & Café,PACIFIC COCKTAIL HAV415-3784692         CA,73011924301 ANDY@SCHROEDERSF.COM | PACIFIC COCKTAIL HAVEN 221000000034140 | 415-3784692 | CA | ANDY@SCHROEDERSF.COM,,'320243020191681663',
2024-10-26,Amex Blue Sky,THE BUENA VISTA CAFE877-8144102         CA,-66.94,Restaurant-Restaurant,THE BUENA VISTA CAFE877-8144102         CA,73011544301 RBDAVIS1@COMCAST.NET | THE BUENA VISTA CAFE 545500001709880 | 877-8144102 | CA | RBDAVIS1@COMCAST.NET,,'320243020189044279',
2024-10-26,Amex Blue Sky,THE INN AT UNION SQUSAN FRANCISCO       CA,-20,Travel-Lodging,THE INN AT UNION SQUSAN FRANCISCO       CA,00000652 415-397-3510 | LODGING | THE INN AT UNION SQUARE | SAN FRANCISCO | CA,,'320243010150711917',
2024-10-26,Amex Blue Sky,ULA                 SAN FRANCISCO       CA,-97.76,Restaurant-Restaurant,ULA                 SAN FRANCISCO       CA,85133314301 415-885-8850 | ULA | SAN FRANCISCO | CA | 415-885-8850,,'320243020193393682',
2024-10-26,Amex Blue Sky,WALGREENS           SAN FRANCISCO       CA,-30,Merchandise & Supplies-Pharmacies,WALGREENS           SAN FRANCISCO       CA,99999994301NONE 94102 | PHARMACIES | WALGREENS | SAN FRANCISCO | CA | PHARMACIES | NONE 94102,,'320243010158208799',
2024-10-25,Amex Blue Sky,(JOO)POOLMOOUEONPOODINCHEON,-7.92,Restaurant-Restaurant,(JOO)POOLMOOUEONPOODINCHEON,RESTAURANT | (JOO)POOLMOOUEONPOODEUAENKEOLCHEO | INCHEON | RESTAURANT,11000.00 KOREAN (SOUTH) WON,'320243000119617905',"KOREA, REPUBLIC OF"
2024-10-25,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-4.18,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,5800.00 KOREAN (SOUTH) WON,'320243020171491579',"KOREA, REPUBLIC OF"
2024-10-25,Amex Blue Sky,AGODA.COM THE INN ATLONDON              GB,-106.34,Travel-Travel Agencies,AGODA.COM THE INN ATLONDON              GB,######1Jfgu TRAVEL AGENCY | AGODA.COM THE INN AT | LONDON | GB | TRAVEL AGENCY,,'320243020176374677',
2024-10-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $4.18 | FOREIGN TRANSACTION FEE,,'820243020171491579',
2024-10-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)POOLMOOUEONPOODEUAENKEOLCHEO | $7.92 | FOREIGN TRANSACTION FEE,,'820243000119617905',
2024-10-25,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.04,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $75.61 | FOREIGN TRANSACTION FEE,,'820243000119990745',
2024-10-25,Amex Blue Sky,FOUR SEASONS HOTEL  SAN FRANCISCO       CA,-49.18,Travel-Lodging,FOUR SEASONS HOTEL  SAN FRANCISCO       CA,4156333000 | FOUR SEASONS HOTEL | SAN FRANCISCO | CA | 4156333000,,'320243000132348975',
2024-10-25,Amex Blue Sky,UNITED AIRLINES     HOUSTON             TX,-19.99,Travel-Airline,UNITED AIRLINES     HOUSTON             TX,29982207 WWW.UNITED.COM | WIFI | UNITED AIRLINES | HOUSTON | TX | Carrier : UNITED AIRLINES | Passenger Name : PAVLOVCIK /WI-FI BASIC TO | Ticket Number : 01644440309514 | Departure Day : 10/25 | Additional Info : WIFI | From : SEOUL INCHEON INTE | To : SAN FRANCISCO INTL,,'320242990101200485',
2024-10-25,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-75.61,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,105000.00 KOREAN (SOUTH) WON,'320243000119990745',"KOREA, REPUBLIC OF"
2024-10-24,Amex Blue Sky,DEPTH JUSIKHOESA    SEOUL,-49.99,Restaurant-Restaurant,DEPTH JUSIKHOESA    SEOUL,RESTAURANT | DEPTH JUSIKHOESA | SEOUL | RESTAURANT,69000.00 KOREAN (SOUTH) WON,'320242990092113417',"KOREA, REPUBLIC OF"
2024-10-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.35,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hobin | $13.04 | FOREIGN TRANSACTION FEE,,'820242990091567888',
2024-10-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.03,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KACHEULOUK | $38.40 | FOREIGN TRANSACTION FEE,,'820242990092111959',
2024-10-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.34,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,DEPTH JUSIKHOESA | $49.99 | FOREIGN TRANSACTION FEE,,'820242990092113417',
2024-10-24,Amex Blue Sky,Hobin               SEOUL,-13.04,Restaurant-Restaurant,Hobin               SEOUL,RESTAURANT | Hobin | SEOUL | RESTAURANT,18000.00 KOREAN (SOUTH) WON,'320242990091567888',"KOREA, REPUBLIC OF"
2024-10-24,Amex Blue Sky,KACHEULOUK          SEOUL,-38.4,Restaurant-Restaurant,KACHEULOUK          SEOUL,RESTAURANT | KACHEULOUK | SEOUL | RESTAURANT,53000.00 KOREAN (SOUTH) WON,'320242990092111959',"KOREA, REPUBLIC OF"
2024-10-17,Amex Blue Sky,BT*GITHUBU*UNIVERS  LINDON              UT,-1299,Other-Miscellaneous,BT*GITHUBU*UNIVERS  LINDON              UT,FBVDTF06 8018996256 | BT*GITHUBU*UNIVERS | LINDON | UT | 8018996256,,'320242920916002768',
2024-10-07,Amex Blue Sky,Interest Charge on Purchases,-277.4,Fees & Adjustments-Fees & Adjustments,Interest Charge on Purchases,Interest Charge on Purchases,,'141008080000107678',
2024-10-06,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.04,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $1.50 | FOREIGN TRANSACTION FEE,,'820242810634903440',
2024-10-06,Amex Blue Sky,kakaomobility       SEOUL,-1.5,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,2000.00 KOREAN (SOUTH) WON,'320242810634903440',"KOREA, REPUBLIC OF"
2024-10-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JIESEU25CHEONGDAMSENTEOJEOM | $6.22 | FOREIGN TRANSACTION FEE,,'820242800590892234',
2024-10-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $6.75 | FOREIGN TRANSACTION FEE,,'820242810632649216',
2024-10-05,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.23,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,kakaomobility | $8.85 | FOREIGN TRANSACTION FEE,,'820242810634152326',
2024-10-05,Amex Blue Sky,JIESEU25CHEONGDAMSENSEOUL,-6.22,Merchandise & Supplies-Groceries,JIESEU25CHEONGDAMSENSEOUL,MISC FOOD STORE | JIESEU25CHEONGDAMSENTEOJEOM | SEOUL | MISC FOOD STORE,8300.00 KOREAN (SOUTH) WON,'320242800590892234',"KOREA, REPUBLIC OF"
2024-10-05,Amex Blue Sky,kakaomobility       SEOUL,-6.75,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,9000.00 KOREAN (SOUTH) WON,'320242810632649216',"KOREA, REPUBLIC OF"
2024-10-05,Amex Blue Sky,kakaomobility       SEOUL,-8.85,Merchandise & Supplies-General Retail,kakaomobility       SEOUL,MISC/SPECIALTY RETAIL | kakaomobility | SEOUL | MISC/SPECIALTY RETAIL,11800.00 KOREAN (SOUTH) WON,'320242810634152326',"KOREA, REPUBLIC OF"
2024-10-27,Amex Platinum,UBER,-11.93,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,Q1FSANX7 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243010149810856',
2024-10-27,Amex Platinum,UBER,-13.98,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,32VEZ1AS 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243010149874902',
2024-10-26,Amex Platinum,UBER,-41.68,Transportation-Taxis & Coach,AplPay Uber Trip    help.uber.com       CA,3RV44VXD 8005928996 | AplPay Uber Trip | help.uber.com | CA | 8005928996,,'320243000127080556',
2024-10-25,Amex Platinum,AplPay AIRALO       SINGAPORE           SG,-26,Business Services-Internet Services,AplPay AIRALO       SINGAPORE           SG,NT_R5ZHTYEM +6583029360 | AplPay AIRALO | SINGAPORE | SG | +6583029360,,'320242990102038419',SINGAPORE
2024-10-25,Amex Platinum,AplPay APPLE STORE RSAN FRANCISCO       CA,-1009.13,Merchandise & Supplies-Computer Supplies,AplPay APPLE STORE RSAN FRANCISCO       CA,07510646260 ELECTRONICS STORE | AplPay APPLE STORE R075 R075 | SAN FRANCISCO | CA | ELECTRONICS STORE,,'320243000133388093',
2024-10-25,Amex Platinum,AplPay STARBUCKS STOSAN FRANCISCO       CA,-11.6,Restaurant-Bar & Café,AplPay STARBUCKS STOSAN FRANCISCO       CA,36376B56735 FAST FOOD RESTAURANT | AplPay STARBUCKS STORE 0575 | SAN FRANCISCO | CA | FAST FOOD RESTAURANT,,'320243000122724997',
2024-10-23,Amex Platinum,AGODA.COM THE CLIFT LONDON              GB,-1060.92,Travel-Travel Agencies,AGODA.COM THE CLIFT LONDON              GB,######82eXx TRAVEL AGENCY | AGODA.COM THE CLIFT | LONDON | GB | TRAVEL AGENCY,,'320243000122604626',
2024-10-21,Amex Platinum,DOHO                SEOUL,-53.81,Restaurant-Restaurant,DOHO                SEOUL,RESTAURANT | DOHO | SEOUL | RESTAURANT,74000.00 KOREAN (SOUTH) WON,'320242960012619013',"KOREA, REPUBLIC OF"
2024-10-21,Amex Platinum,JANGSAINGGEONGANGUEOSEOUL,-30.54,Restaurant-Restaurant,JANGSAINGGEONGANGUEOSEOUL,RESTAURANT | JANGSAINGGEONGANGUEON | SEOUL | RESTAURANT,42000.00 KOREAN (SOUTH) WON,'320242960012655588',"KOREA, REPUBLIC OF"
2024-10-21,Amex Platinum,NYUYOKREOBEUBEIGEUL SEOUL,-12.65,Restaurant-Restaurant,NYUYOKREOBEUBEIGEUL SEOUL,RESTAURANT | NYUYOKREOBEUBEIGEUL GANGNAMBONJEOM | SEOUL | RESTAURANT,17400.00 KOREAN (SOUTH) WON,'320242960013390020',"KOREA, REPUBLIC OF"
2024-10-19,Amex Platinum,KALBADOSEU GADEUN   SEOUL,-109.51,Restaurant-Restaurant,KALBADOSEU GADEUN   SEOUL,RESTAURANT | KALBADOSEU GADEUN | SEOUL | RESTAURANT,150000.00 KOREAN (SOUTH) WON,'320242940961361310',"KOREA, REPUBLIC OF"
2024-10-15,Amex Platinum,BOOCHANGSANGHOI     SEOUL,-11.31,Merchandise & Supplies-General Retail,BOOCHANGSANGHOI     SEOUL,MISC/SPECIALTY RETAIL | BOOCHANGSANGHOI | SEOUL | MISC/SPECIALTY RETAIL,15400.00 KOREAN (SOUTH) WON,'320242900853260113',"KOREA, REPUBLIC OF"
2024-10-15,Amex Platinum,KICHINLAINDEU       SEOUL,-242.42,Merchandise & Supplies-Furnishing,KICHINLAINDEU       SEOUL,FURNITURE/HOME STORE | KICHINLAINDEU | SEOUL | FURNITURE/HOME STORE,330000.00 KOREAN (SOUTH) WON,'320242900853250376',"KOREA, REPUBLIC OF"
2024-10-15,Amex Platinum,SINHOA              SEOUL,-406.23,Merchandise & Supplies-Clothing Stores,SINHOA              SEOUL,MISC APPAREL STORE | SINHOA | SEOUL | MISC APPAREL STORE,553000.00 KOREAN (SOUTH) WON,'320242900853258851',"KOREA, REPUBLIC OF"
2024-10-15,Amex Platinum,Shinsegae DepartmentSEOUL,-74.93,Merchandise & Supplies-Department Stores,Shinsegae DepartmentSEOUL,DEPARTMENT STORE | Shinsegae Department | SEOUL | DEPARTMENT STORE,102000.00 KOREAN (SOUTH) WON,'320242900853284957',"KOREA, REPUBLIC OF"
2024-10-14,Amex Platinum,APPLE.COM/BILL      INTERNET CHARGE     CA,-21.69,Merchandise & Supplies-Internet Purchase,APPLE.COM/BILL      INTERNET CHARGE     CA,MKB7NS5XDJA RECORD STORE | APPLE.COM/BILL | INTERNET CHARGE | CA | RECORD STORE,,'320242880805160129',
2024-10-14,Amex Platinum,BILLALEKODEU(villa rSEOUL,-276.57,Restaurant-Restaurant,BILLALEKODEU(villa rSEOUL,RESTAURANT | BILLALEKODEU(villa records) | SEOUL | RESTAURANT,375000.00 KOREAN (SOUTH) WON,'320242890827626336',"KOREA, REPUBLIC OF"
2024-10-13,Amex Platinum,AGODA.COM SILVERADO LONDON              GB,-329.31,Travel-Travel Agencies,AGODA.COM SILVERADO LONDON              GB,######7oa8b TRAVEL AGENCY | AGODA.COM SILVERADO | LONDON | GB | TRAVEL AGENCY,,'320242900862340546',
2024-10-13,Amex Platinum,BUVETTE             SEOUL,-46.68,Restaurant-Restaurant,BUVETTE             SEOUL,RESTAURANT | BUVETTE | SEOUL | RESTAURANT,63000.00 KOREAN (SOUTH) WON,'320242880801126495',"KOREA, REPUBLIC OF"
2024-10-13,Amex Platinum,NADEUEPEUAENBI(JOO)(SEOUL,-20.75,Business Services-Other Services,NADEUEPEUAENBI(JOO)(SEOUL,SECURITY BROKER | NADEUEPEUAENBI(JOO)(NARD | SEOUL | SECURITY BROKER,28000.00 KOREAN (SOUTH) WON,'320242880801133549',"KOREA, REPUBLIC OF"
2024-10-13,Amex Platinum,NADEUEPEUAENBI(JOO)(SEOUL,-214.23,Business Services-Other Services,NADEUEPEUAENBI(JOO)(SEOUL,SECURITY BROKER | NADEUEPEUAENBI(JOO)(NARD | SEOUL | SECURITY BROKER,289100.00 KOREAN (SOUTH) WON,'320242880801133206',"KOREA, REPUBLIC OF"
2024-10-11,Amex Platinum,(JOO)LODDEOILIA KEULSEOUL,-2.67,Restaurant-Restaurant,(JOO)LODDEOILIA KEULSEOUL,RESTAURANT | (JOO)LODDEOILIA KEULISEUPIKEUL | SEOUL | RESTAURANT,3600.00 KOREAN (SOUTH) WON,'320242860750836032',"KOREA, REPUBLIC OF"
2024-10-11,Amex Platinum,SEOULUIDEUCHIGOA    SEOUL,-44.46,Business Services-Health Care Services,SEOULUIDEUCHIGOA    SEOUL,DENTIST/ORTHODONTIST | SEOULUIDEUCHIGOA | SEOUL | DENTIST/ORTHODONTIST,60000.00 KOREAN (SOUTH) WON,'320242860749906829',"KOREA, REPUBLIC OF"
2024-10-10,Amex Platinum,SEOULASANBYEONGUEON SEOUL,-182.51,Business Services-Health Care Services,SEOULASANBYEONGUEON SEOUL,HOSPITAL | SEOULASANBYEONGUEON | SEOUL | HOSPITAL,246420.00 KOREAN (SOUTH) WON,'320242850721288587',"KOREA, REPUBLIC OF"
2024-10-08,Amex Platinum,MOYO                SEOUL,-55.57,Restaurant-Restaurant,MOYO                SEOUL,RESTAURANT | MOYO | SEOUL | RESTAURANT,75000.00 KOREAN (SOUTH) WON,'320242830668219690',"KOREA, REPUBLIC OF"
2024-10-07,Amex Platinum,Interest Charge on Pay Over Time Purchases,-62.3,Fees & Adjustments-Fees & Adjustments,Interest Charge on Pay Over Time Purchases,Interest Charge on Pay Over Time Purchases,,'141008080000216650',
2024-10-06,Amex Platinum,(JOO)TIMEONI        SEOUL,-11.17,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,14900.00 KOREAN (SOUTH) WON,'320242810615252343',"KOREA, REPUBLIC OF"
2024-10-06,Amex Platinum,AplPay SCK COMPANY  SEOUL,-7.95,Restaurant-Restaurant,AplPay SCK COMPANY  SEOUL,RESTAURANT | AplPay SCK COMPANY | SEOUL | RESTAURANT,10600.00 KOREAN (SOUTH) WON,'320242810615667429',"KOREA, REPUBLIC OF"
2024-10-05,Amex Platinum,AELLISEU            SEOUL,-83.23,Restaurant-Restaurant,AELLISEU            SEOUL,RESTAURANT | AELLISEU | SEOUL | RESTAURANT,111000.00 KOREAN (SOUTH) WON,'320242800590888323',"KOREA, REPUBLIC OF"
