date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-05-25,Amex Platinum,AplPay HOTELTONIGHT*SAN FRANCISCO       CA,-386,Travel-Travel Agencies,AplPay HOTELTONIGHT*SAN FRANCISCO       CA,01ZQ700Z 8333380302 | AplPay HOTELTONIGHT*BIRGIT BE | SAN FRANCISCO | CA | 8333380302,,'320241470152011429',
2024-05-25,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-10.96,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,JXJ54JG5 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,10.10 EURO,'320241460117366802',NETHERLANDS
2024-05-25,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-11.62,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,KMHW2DPA 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,10.70 EURO,'320241460114085720',NETHERLANDS
2024-05-25,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-14.66,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,81HRV3YJ 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,13.50 EURO,'320241460117373732',NETHERLANDS
2024-05-25,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-18.35,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,EX3S3698 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,16.90 EURO,'320241460113624172',NETHERLANDS
2024-05-25,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-26.04,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,GBFVC97Z 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,23.99 EURO,'320241470144299607',NETHERLANDS
2024-05-24,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-12.28,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,G2AJKEHJ 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,11.30 EURO,'320241450083458333',NETHERLANDS
2024-05-24,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-15.09,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,QV1602SG 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,13.90 EURO,'320241460118934812',NETHERLANDS
2024-05-24,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-16.73,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,5VH5VYZM 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,15.40 EURO,'320241450089272970',NETHERLANDS
2024-05-24,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-18.78,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,AZWJNKT6 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,17.29 EURO,'320241450087217310',NETHERLANDS
2024-05-24,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-25.92,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,N2925AA7 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,23.88 EURO,'320241460119758422',NETHERLANDS
2024-05-23,Amex Platinum,AplPay HOTELTONIGHT*SAN FRANCISCO       CA,-76,Travel-Travel Agencies,AplPay HOTELTONIGHT*SAN FRANCISCO       CA,GSQEG02Y 8333380302 | AplPay HOTELTONIGHT*AMANO EAS | SAN FRANCISCO | CA | 8333380302,,'320241440073021386',
2024-05-23,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-10.1,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,6TPJ8QVX 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,9.30 EURO,'320241450087100490',NETHERLANDS
2024-05-23,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-10.76,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,CG78S4R1 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,9.90 EURO,'320241440060062768',NETHERLANDS
2024-05-23,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-10.83,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,79WJEJMH 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,9.97 EURO,'320241440059440987',NETHERLANDS
2024-05-22,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-2.18,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,NWMGNFRY 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,2.00 EURO,'320241430034734574',NETHERLANDS
2024-05-22,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-7.57,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,574DC6W8 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,6.96 EURO,'320241430030406564',NETHERLANDS
2024-05-22,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-11.63,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,23C89N59 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,10.69 EURO,'320241430034733589',NETHERLANDS
2024-05-15,Amex Platinum,MOBILE PAYMENT - THANK YOU,7735.73,,MOBILE PAYMENT - THANK YOU,MOBILE PAYMENT - THANK YOU,,'320241360848499058',
2024-05-14,Amex Platinum,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,-19.54,Transportation-Taxis & Coach,AplPay UBER TRIP    HTTPS://HELP.UBER.COCA,49CZHMPD 8005928996 | AplPay UBER TRIP | HTTPS://HELP.UBER.COM | CA | 8005928996,18.05 EURO,'320241360856553235',NETHERLANDS
2024-05-14,Amex Platinum,AplPay WWW.GETNOMAD.SANTA CLARA         CA,-29.25,Merchandise & Supplies-Internet Purchase,AplPay WWW.GETNOMAD.SANTA CLARA         CA,NT_Q6XNHKV6 +14084980957 | AplPay WWW.GETNOMAD.APP | SANTA CLARA | CA | +14084980957,,'320241350831931822',
2024-05-12,Amex Platinum,KRP*Eximbay         SEOUL,5.41,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,KRP*Eximbay | SEOUL,,'320241360848513649',"KOREA, REPUBLIC OF"
2024-05-12,Amex Platinum,KRP*Eximbay         SEOUL,-5.41,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,COMPUTER NETWORK/INFO | KRP*Eximbay | SEOUL | COMPUTER NETWORK/INFO,7400.00 KOREAN (SOUTH) WON,'320241340811402020',"KOREA, REPUBLIC OF"
2024-05-07,Amex Platinum,ADJ PURCHASE FIN CHG,2.59,Fees & Adjustments-Fees & Adjustments,ADJ PURCHASE FIN CHG,ADJ PURCHASE FIN CHG,,'320241363849522057',
2024-05-07,Amex Platinum,ADJ PURCHASE FIN CHG,0.82,Fees & Adjustments-Fees & Adjustments,ADJ PURCHASE FIN CHG,ADJ PURCHASE FIN CHG,,'320241353824033067',
2024-05-07,Amex Platinum,Interest Charge on Pay Over Time Purchases,-106.23,Fees & Adjustments-Fees & Adjustments,Interest Charge on Pay Over Time Purchases,Interest Charge on Pay Over Time Purchases,,'140508050000205775',
2024-05-06,Amex Platinum,APPLE.COM/BILL      INTERNET CHARGE     CA,-16.26,Merchandise & Supplies-Internet Purchase,APPLE.COM/BILL      INTERNET CHARGE     CA,MKB75ZQ4LHA RECORD STORE | APPLE.COM/BILL | INTERNET CHARGE | CA | RECORD STORE,,'320241280645016941',
2024-05-05,Amex Platinum,APPLE.COM/BILL      INTERNET CHARGE     CA,-27.99,Merchandise & Supplies-Internet Purchase,APPLE.COM/BILL      INTERNET CHARGE     CA,MKB75J6Y2DA RECORD STORE | APPLE.COM/BILL | INTERNET CHARGE | CA | RECORD STORE,,'320241260596868881',
2024-05-05,Amex Platinum,KRP*Eximbay         SEOUL,19.84,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,KRP*Eximbay | SEOUL,,'320241350798680412',"KOREA, REPUBLIC OF"
2024-05-05,Amex Platinum,KRP*Eximbay         SEOUL,-19.84,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,COMPUTER NETWORK/INFO | KRP*Eximbay | SEOUL | COMPUTER NETWORK/INFO,26900.00 KOREAN (SOUTH) WON,'320241280658030384',"KOREA, REPUBLIC OF"
2024-05-04,Amex Platinum,KRP*Eximbay         SEOUL,24.35,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,KRP*Eximbay | SEOUL,,'320241350798680397',"KOREA, REPUBLIC OF"
2024-05-04,Amex Platinum,KRP*Eximbay         SEOUL,-24.35,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,COMPUTER NETWORK/INFO | KRP*Eximbay | SEOUL | COMPUTER NETWORK/INFO,33000.00 KOREAN (SOUTH) WON,'320241280658012115',"KOREA, REPUBLIC OF"
2024-05-31,Chase Ink,JOOSIKHOISA PIIEL 9233515,-91.19,Food & Drink,,,,,
2024-05-31,Chase Ink,JOOSIKHOISA PIIEL 9233515,-223.57,Food & Drink,,,,,
2024-05-29,Chase Ink,AIRASIA-D7-FLIGHT-MYR,-232.8,Travel,,,,,
2024-05-29,Chase Ink,Payment Thank You-Mobile,1200.67,,,,,,
2024-05-24,Chase Ink,FINNAIR     1052482422070,-2652.41,Travel,,,,,
2024-05-26,Chase Ink,FINNAIR,-27.1,Travel,,,,,
2024-05-26,Chase Ink,FINNAIR     1054053684447,-130.32,Travel,,,,,
2024-05-26,Chase Ink,FINNAIR,-12.98,Travel,,,,,
2024-05-26,Chase Ink,FINNAIR,-27.1,Travel,,,,,
2024-05-26,Chase Ink,BER WALL STORE,-65.16,Merchandise & Inventory,,,,,
2024-05-26,Chase Ink,Marche Berlin Ber,-14.55,Food & Drink,,,,,
2024-05-26,Chase Ink,Theo Automaten GmbH,-4.13,Food & Drink,,,,,
2024-05-26,Chase Ink,JURINE HOTEL,-24.98,Travel,,,,,
2024-05-26,Chase Ink,BER WALL STORE,-152.04,Merchandise & Inventory,,,,,
2024-05-24,Chase Ink,SUMUP  *KAUZ UND KIEBITZ,-28.25,Food & Drink,,,,,
2024-05-24,Chase Ink,De Noantri,-93.76,Food & Drink,,,,,
2024-05-25,Chase Ink,Starbucks 87565 Berlin Al,-4.24,Food & Drink,,,,,
2024-05-24,Chase Ink,SEOULKITCHEN GBR,-22.16,Food & Drink,,,,,
2024-05-25,Chase Ink,SUMUP  *RESTAURANT PANTRY,-103.21,Food & Drink,,,,,
2024-05-24,Chase Ink,Hotel Michelberger Berlin,-13.04,Travel,,,,,
2024-05-24,Chase Ink,HOTEL AMANO EAST SIDE,-160.79,Travel,,,,,
2024-05-25,Chase Ink,Uniqlo 208,-71.24,Merchandise & Inventory,,,,,
2024-05-24,Chase Ink,Hotel Michelberger Berlin,-13.04,Travel,,,,,
2024-05-23,Chase Ink,HOTEL AMANO EAST SIDE,-4.35,Travel,,,,,
2024-05-24,Chase Ink,Velvet Bar Berlin,-61.22,Food & Drink,,,,,
2024-05-23,Chase Ink,HOTEL AMANO EAST SIDE,-22.82,Travel,,,,,
2024-05-23,Chase Ink,ZETTLE_*HUESEYIN DOGAN,-14.45,Travel,,,,,
2024-05-23,Chase Ink,HOTEL AMANO EAST SIDE,-330.33,Travel,,,,,
2024-05-22,Chase Ink,HOTEL AMANO EAST SIDE,-18.49,Travel,,,,,
2024-05-21,Chase Ink,S-Bahn Berlin GmbH,-4.79,Travel,,,,,
2024-05-22,Chase Ink,Rossmann 330,-4.75,Health & Wellness,,,,,
2024-05-22,Chase Ink,REWE Markt GmbH-Zw,-4.56,Food & Drink,,,,,
2024-05-21,Chase Ink,AIR FRANCE  0572319065015,-393.1,Travel,,,,,
2024-05-21,Chase Ink,UBR* PENDING.UBER.COM,-28.21,Travel,,,,,
2024-05-21,Chase Ink,AIRALO,-4.02,Merchandise & Inventory,,,,,
2024-05-20,Chase Ink,HOTEL MAJESTIC,-27.2,Travel,,,,,
2024-05-21,Chase Ink,373985PX RELAY  4659106,-2.5,Merchandise & Inventory,,,,,
2024-05-21,Chase Ink,UBER,-19.34,Travel,,,,,
2024-05-21,Chase Ink,NICE T2 MULTI M 4521348,-378.76,Merchandise & Inventory,,,,,
2024-05-21,Chase Ink,EXKI            2961844,-16.04,Food & Drink,,,,,
2024-05-21,Chase Ink,AIR FRANCE  0574212568358,-81.65,Travel,,,,,
2024-05-21,Chase Ink,UBER,-66.51,Travel,,,,,
2024-05-21,Chase Ink,374009PX        4659150,-21.67,Merchandise & Inventory,,,,,
2024-05-20,Chase Ink,UBR* PENDING.UBER.COM,-16.91,Travel,,,,,
2024-05-19,Chase Ink,NEW YORK NEW YORK,-88.14,Food & Drink,,,,,
2024-05-20,Chase Ink,CHRYSTIE        9272598,-65.29,Food & Drink,,,,,
2024-05-21,Chase Ink,BAZAAR          4107789,-39.19,Food & Drink,,,,,
2024-05-20,Chase Ink,UBER,-56.46,Travel,,,,,
2024-05-20,Chase Ink,AUX DELICES     4053559,-32.64,Food & Drink,,,,,
2024-05-20,Chase Ink,CAFFE ROMA,-64.2,Food & Drink,,,,,
2024-05-21,Chase Ink,HL FLORIAN      4315326,-120.85,Office & Shipping,,,,,
2024-05-18,Chase Ink,UBR* PENDING.UBER.COM,-22.69,Travel,,,,,
2024-05-19,Chase Ink,MR NAKAMOTO,-110.99,Office & Shipping,,,,,
2024-05-18,Chase Ink,UBR* PENDING.UBER.COM,-16.94,Travel,,,,,
2024-05-19,Chase Ink,UBR* PENDING.UBER.COM,-16.92,Travel,,,,,
2024-05-19,Chase Ink,MR NAKAMOTO,-23.94,Office & Shipping,,,,,
2024-05-18,Chase Ink,UBER   *TRIP,-16.92,Travel,,,,,
2024-05-18,Chase Ink,SEMEC FB,-15.67,Professional Services,,,,,
2024-05-18,Chase Ink,DELIVEROO,-28.5,Food & Drink,,,,,
2024-05-17,Chase Ink,CANOPY BY HILTON,-100.25,Travel,,,,,
2024-05-18,Chase Ink,DELIVEROO,-48.52,Food & Drink,,,,,
2024-05-18,Chase Ink,APPLE.COM/BILL,-21.69,Merchandise & Inventory,,,,,
2024-05-17,Chase Ink,LA PIAZZA,-41.95,Food & Drink,,,,,
2024-05-17,Chase Ink,UBER,-18.06,Travel,,,,,
2024-05-17,Chase Ink,ETS NICOLAS   * 4554251,-122.92,Food & Drink,,,,,
2024-05-17,Chase Ink,LE 142,-86.09,Entertainment,,,,,
2024-05-17,Chase Ink,Five Seas Hotel Cannes,-21.79,Food & Drink,,,,,
2024-05-18,Chase Ink,LE 142,-55.49,Entertainment,,,,,
2024-05-18,Chase Ink,LA PETITE PLAGE,-91.4,Entertainment,,,,,
2024-05-16,Chase Ink,UBR* PENDING.UBER.COM,-16.97,Travel,,,,,
2024-05-17,Chase Ink,UBR* PENDING.UBER.COM,-16.92,Travel,,,,,
2024-05-18,Chase Ink,Smile&amp;P*AFFIF,-102.28,Entertainment,,,,,
2024-05-17,Chase Ink,UBR* PENDING.UBER.COM,-16.93,Travel,,,,,
2024-05-16,Chase Ink,HARRYS BAR      4003406,-87.1,Food & Drink,,,,,
2024-05-16,Chase Ink,Le Speakeasy Cannes,-87.18,Food & Drink,,,,,
2024-05-16,Chase Ink,UBR* PENDING.UBER.COM,-16.94,Travel,,,,,
2024-05-15,Chase Ink,HOTEL MAJESTIC,-58.47,Travel,,,,,
2024-05-16,Chase Ink,SC PAPAGIO,-51.72,Food & Drink,,,,,
2024-05-17,Chase Ink,DELIVEROO,-20.24,Food & Drink,,,,,
2024-05-15,Chase Ink,HOTEL MAJESTIC,-25.99,Travel,,,,,
2024-05-15,Chase Ink,HOTEL CARLTON CANNES FnB,-153.76,Travel,,,,,
2024-05-15,Chase Ink,U EXPRESS       9235072,-53.34,Food & Drink,,,,,
2024-05-15,Chase Ink,HOTEL MAJESTIC,-23.78,Travel,,,,,
2024-05-15,Chase Ink,COTE JARDIN,-20.57,Food & Drink,,,,,
2024-05-15,Chase Ink,Payment Thank You-Mobile,3000,,,,,,
2024-05-14,Chase Ink,SUMUP  *TAXI NICE,-97.28,Travel,,,,,
2024-05-14,Chase Ink,ESPERANTO,-1621.35,Travel,,,,,
2024-05-14,Chase Ink,VINCENT ET NICOLAS,-31.35,Food & Drink,,,,,
2024-05-14,Chase Ink,LE CLOS CONCOURSE A MA,-177.82,Food & Drink,,,,,
2024-05-12,Chase Ink,MOONHOAINDEUL(JOO) OLEUBI,-31.55,Food & Drink,,,,,
2024-05-12,Chase Ink,GELISEUN,-30.82,Food & Drink,,,,,
2024-05-13,Chase Ink,Inflight Internet Service,-19.99,Bills & Utilities,,,,,
2024-05-11,Chase Ink,MOONHOAINDEUL(JOO) OLEUBI,-124.04,Food & Drink,,,,,
2024-05-10,Chase Ink,JUSIGHOISA REACHAEMBEO,-112.06,Food & Drink,,,,,
2024-05-11,Chase Ink,LESEUTOLANGDEOIKSEUTEO(RE,-115.94,Food & Drink,,,,,
2024-05-12,Chase Ink,PAINAENCO,-63.84,Food & Drink,,,,,
2024-05-09,Chase Ink,SEBEUNILLEBEUN YEOKSAMTAE,-0.81,Merchandise & Inventory,,,,,
2024-05-10,Chase Ink,TAJJINO ME TOLA   2526663,-13.58,Food & Drink,,,,,
2024-05-10,Chase Ink,GS25 SAMSUNGHANWOOLJUM,-2.58,Merchandise & Inventory,,,,,
2024-05-10,Chase Ink,ZEST              5474517,-57.5,Food & Drink,,,,,
2024-05-10,Chase Ink,JANGSAENGGUNGANGWON,-67.82,Food & Drink,,,,,
2024-05-10,Chase Ink,(JOO)SINSAEKYEELAENBI,-153.99,Food & Drink,,,,,
2024-05-09,Chase Ink,JOOSIKHOISA PIIEL 9233515,-129.01,Food & Drink,,,,,
2024-05-10,Chase Ink,CO.  LTD. JOSEON HOTEL &amp;,-92.48,Travel,,,,,
2024-05-10,Chase Ink,T-MONEY PRIVATE TAXI (K)1,-4.99,Travel,,,,,
2024-05-09,Chase Ink,BALE,-10.32,Travel,,,,,
2024-05-08,Chase Ink,CO.  LTD. BIG BITES COMPA,-0.89,Food & Drink,,,,,
2024-05-08,Chase Ink,JOONOHEEO         8750543,-186.69,Miscellaneous,,,,,
2024-05-08,Chase Ink,CO.  LTD. BIG BITES COMPA,-6.8,Food & Drink,,,,,
2024-05-08,Chase Ink,HAZBAEN_IFC,-8.13,Food & Drink,,,,,
2024-05-08,Chase Ink,HAZBAEN_IFC,-15.53,Food & Drink,,,,,
2024-05-06,Chase Ink,MOONHOAINDEUL(JOO) OLEUBI,-17.82,Food & Drink,,,,,
2024-05-04,Chase Ink,T-MONEY PRIVATE TAXI (K)1,-8.98,Travel,,,,,
2024-05-05,Chase Ink,T-MONEY PRIVATE TAXI (K)1,-6.09,Travel,,,,,
2024-05-03,Chase Ink,T-MONEY PRIVATE TAXI 5,-5.43,Travel,,,,,
2024-05-07,Chase Ink,PURCHASE INTEREST CHARGE,-29.72,Fees & Adjustments,,,,,
2024-05-05,Chase Ink,ZEST              5474517,-116.6,Food & Drink,,,,,
2024-05-05,Chase Ink,BARGERANIUM       9101678,-79.47,Food & Drink,,,,,
2024-05-05,Chase Ink,HEKTO_IJIPIJUI(BI),-2.97,Merchandise & Inventory,,,,,
2024-05-05,Chase Ink,SUELTEO,-7.43,Food & Drink,,,,,
2024-05-05,Chase Ink,JOOSIKHOISA DISEUTEULIKTE,-8.91,Food & Drink,,,,,
2024-05-05,Chase Ink,HEKTO_IJIPIJUI(BI),-8.91,Merchandise & Inventory,,,,,
2024-05-06,Chase Ink,PAINAENCO,-83.18,Food & Drink,,,,,
2024-05-05,Chase Ink,CHEOLGILBUSANJIP APGUJEON,-85.41,Food & Drink,,,,,
2024-05-05,Chase Ink,JUSIGHOISA REACHAEMBEO,-78.72,Food & Drink,,,,,
2024-05-05,Chase Ink,BA TI SENTEU,-53.47,Food & Drink,,,,,
2024-05-04,Chase Ink,PIZZA REVOLUTION ( ITAEWO,-16.64,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-5.84,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-11.68,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-7.3,Food & Drink,,,,,
2024-05-04,Chase Ink,DIPPER            7547243,-19.7,Food & Drink,,,,,
