date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-11-25,Amex Blue Sky,TUATUA(TOUR A TOUR) SEOUL,-16.47,Restaurant-Restaurant,TUATUA(TOUR A TOUR) SEOUL,RESTAURANT | TUATUA(TOUR A TOUR) | SEOUL | RESTAURANT,23100.00 KOREAN (SOUTH) WON,'320243310942691228',"KOREA, REPUBLIC OF"
2024-11-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.3,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,PEULAIKCHEO JOOSIKHOISA | $11.41 | FOREIGN TRANSACTION FEE,,'820243300914814429',
2024-11-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.25,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JEOISEUTEU(ZEST) | $83.46 | FOREIGN TRANSACTION FEE,,'820243300914816463',
2024-11-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-2.82,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,PAINAENKO | $104.51 | FOREIGN TRANSACTION FEE,,'820243300915815710',
2024-11-24,Amex Blue Sky,FOREIGN TRANSACTION FEE,-15.38,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YEONGCHEONYEONGHOASIKYUKSIKDAN | $569.98 | FOREIGN TRANSACTION FEE,,'820243300914831098',
2024-11-24,Amex Blue Sky,JEOISEUTEU(ZEST)    SEOUL,-83.46,Restaurant-Restaurant,JEOISEUTEU(ZEST)    SEOUL,RESTAURANT | JEOISEUTEU(ZEST) | SEOUL | RESTAURANT,117000.00 KOREAN (SOUTH) WON,'320243300914816463',"KOREA, REPUBLIC OF"
2024-11-24,Amex Blue Sky,PAINAENKO           SEOUL,-104.51,Restaurant-Restaurant,PAINAENKO           SEOUL,RESTAURANT | PAINAENKO | SEOUL | RESTAURANT,146500.00 KOREAN (SOUTH) WON,'320243300915815710',"KOREA, REPUBLIC OF"
2024-11-24,Amex Blue Sky,PEULAIKCHEO JOOSIKHOSEOUL,-11.41,Merchandise & Supplies-Clothing Stores,PEULAIKCHEO JOOSIKHOSEOUL,FAMILY CLOTHING | PEULAIKCHEO JOOSIKHOISA | SEOUL | FAMILY CLOTHING,16000.00 KOREAN (SOUTH) WON,'320243300914814429',"KOREA, REPUBLIC OF"
2024-11-24,Amex Blue Sky,YEONGCHEONYEONGHOASISEOUL,-569.98,Restaurant-Restaurant,YEONGCHEONYEONGHOASISEOUL,RESTAURANT | YEONGCHEONYEONGHOASIKYUKSIKDAN | SEOUL | RESTAURANT,799000.00 KOREAN (SOUTH) WON,'320243300914831098',"KOREA, REPUBLIC OF"
2024-11-23,Amex Blue Sky,(JOO)JEOIIPOYUKEOMPESEOUL,-150.52,Restaurant-Restaurant,(JOO)JEOIIPOYUKEOMPESEOUL,RESTAURANT | (JOO)JEOIIPOYUKEOMPEONI | SEOUL | RESTAURANT,211000.00 KOREAN (SOUTH) WON,'320243290890486799',"KOREA, REPUBLIC OF"
2024-11-23,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.34,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JOOSIKHOISA DISEUTEULIKTEU | $12.84 | FOREIGN TRANSACTION FEE,,'820243290890471162',
2024-11-23,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.38,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,KRP*Eximbay | $14.27 | FOREIGN TRANSACTION FEE,,'820243300935048921',
2024-11-23,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.06,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)JEOIIPOYUKEOMPEONI | $150.52 | FOREIGN TRANSACTION FEE,,'820243290890486799',
2024-11-23,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.85,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,JUSIKHOESA AEBAENPEULROU | $179.77 | FOREIGN TRANSACTION FEE,,'820243290890065062',
2024-11-23,Amex Blue Sky,JOOSIKHOISA DISEUTEUSEOUL,-12.84,Restaurant-Restaurant,JOOSIKHOISA DISEUTEUSEOUL,RESTAURANT | JOOSIKHOISA DISEUTEULIKTEU | SEOUL | RESTAURANT,18000.00 KOREAN (SOUTH) WON,'320243290890471162',"KOREA, REPUBLIC OF"
2024-11-23,Amex Blue Sky,JUSIKHOESA AEBAENPEUSEOUL,-179.77,Restaurant-Restaurant,JUSIKHOESA AEBAENPEUSEOUL,RESTAURANT | JUSIKHOESA AEBAENPEULROU | SEOUL | RESTAURANT,252000.00 KOREAN (SOUTH) WON,'320243290890065062',"KOREA, REPUBLIC OF"
2024-11-23,Amex Blue Sky,KRP*Eximbay         SEOUL,-14.27,Communications-Cable & Internet Comm,KRP*Eximbay         SEOUL,COMPUTER NETWORK/INFO | KRP*Eximbay | SEOUL | COMPUTER NETWORK/INFO,20000.00 KOREAN (SOUTH) WON,'320243300935048921',"KOREA, REPUBLIC OF"
2024-11-22,Amex Blue Sky,BUTCHERS CUT        SEOUL,-164.07,Restaurant-Restaurant,BUTCHERS CUT        SEOUL,RESTAURANT | BUTCHERS CUT | SEOUL | RESTAURANT,230000.00 KOREAN (SOUTH) WON,'320243280863882262',"KOREA, REPUBLIC OF"
2024-11-22,Amex Blue Sky,FOREIGN TRANSACTION FEE,-4.42,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BUTCHERS CUT | $164.07 | FOREIGN TRANSACTION FEE,,'820243280863882262',
2024-11-20,Amex Blue Sky,AplPay GS25SAMSEONGHSEOUL,-12.94,Merchandise & Supplies-Groceries,AplPay GS25SAMSEONGHSEOUL,MISC FOOD STORE | AplPay GS25SAMSEONGHANULJEOM | SEOUL | MISC FOOD STORE,18000.00 KOREAN (SOUTH) WON,'320243260807306760',"KOREA, REPUBLIC OF"
2024-11-20,Amex Blue Sky,AplPay Hyundai GreenSEOUL,-3.74,Merchandise & Supplies-Groceries,AplPay Hyundai GreenSEOUL,GROCERY STORE | AplPay Hyundai Green Food | SEOUL | GROCERY STORE,5200.00 KOREAN (SOUTH) WON,'320243260806179279',"KOREA, REPUBLIC OF"
2024-11-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.01,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,SEOULASANBYEONGUEON | $0.72 | FOREIGN TRANSACTION FEE,,'820243260806181426',
2024-11-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,Hyundai Green Food | $3.38 | FOREIGN TRANSACTION FEE,,'820243260806179353',
2024-11-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay Hyundai Green Food | $3.74 | FOREIGN TRANSACTION FEE,,'820243260806179279',
2024-11-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.34,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,AplPay GS25SAMSEONGHANULJEOM | $12.94 | FOREIGN TRANSACTION FEE,,'820243260807306760',
2024-11-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.58,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,YESULPIJA GANGNAMJEOM | $21.50 | FOREIGN TRANSACTION FEE,,'820243260806184713',
2024-11-20,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.99,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,SEOULASANBYEONGUEON | $74.05 | FOREIGN TRANSACTION FEE,,'820243260807298774',
2024-11-20,Amex Blue Sky,Hyundai Green Food  SEOUL,-3.38,Merchandise & Supplies-Groceries,Hyundai Green Food  SEOUL,GROCERY STORE | Hyundai Green Food | SEOUL | GROCERY STORE,4700.00 KOREAN (SOUTH) WON,'320243260806179353',"KOREA, REPUBLIC OF"
2024-11-20,Amex Blue Sky,SEOULASANBYEONGUEON SEOUL,-0.72,Business Services-Health Care Services,SEOULASANBYEONGUEON SEOUL,HOSPITAL | SEOULASANBYEONGUEON | SEOUL | HOSPITAL,1000.00 KOREAN (SOUTH) WON,'320243260806181426',"KOREA, REPUBLIC OF"
2024-11-20,Amex Blue Sky,SEOULASANBYEONGUEON SEOUL,-74.05,Business Services-Health Care Services,SEOULASANBYEONGUEON SEOUL,HOSPITAL | SEOULASANBYEONGUEON | SEOUL | HOSPITAL,102990.00 KOREAN (SOUTH) WON,'320243260807298774',"KOREA, REPUBLIC OF"
2024-11-20,Amex Blue Sky,YESULPIJA GANGNAMJEOSEOUL,-21.5,Restaurant-Bar & Café,YESULPIJA GANGNAMJEOSEOUL,FAST FOOD RESTAURANT | YESULPIJA GANGNAMJEOM | SEOUL | FAST FOOD RESTAURANT,29900.00 KOREAN (SOUTH) WON,'320243260806184713',"KOREA, REPUBLIC OF"
2024-11-19,Amex Blue Sky,AplPay AIRALO       SINGAPORE           SG,-30.02,Business Services-Internet Services,AplPay AIRALO       SINGAPORE           SG,NT_RF7OS5ZI +6583029360 | AplPay AIRALO | SINGAPORE | SG,,'320243230728973260',SINGAPORE
2024-11-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.01,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $0.49 | FOREIGN TRANSACTION FEE,,'820243230728699328',
2024-11-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.02,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $0.92 | FOREIGN TRANSACTION FEE,,'820243230741836053',
2024-11-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.52,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $19.33 | FOREIGN TRANSACTION FEE,,'820243230728670546',
2024-11-18,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.61,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,L'OLIVA | $22.84 | FOREIGN TRANSACTION FEE,,'820243240756357245',
2024-11-18,Amex Blue Sky,GRAB                BANGKOK             TH,-0.49,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,cd0bc0617f3 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,17.00 THAILAND BAHT,'320243230728699328',SINGAPORE
2024-11-18,Amex Blue Sky,GRAB                BANGKOK             TH,-0.92,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,65290238f14 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,32.00 THAILAND BAHT,'320243230741836053',SINGAPORE
2024-11-18,Amex Blue Sky,GRAB                BANGKOK             TH,-19.33,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,26126d1e81c TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,672.00 THAILAND BAHT,'320243230728670546',SINGAPORE
2024-11-18,Amex Blue Sky,L'OLIVA             BANGKOK             TH,-22.84,Restaurant-Restaurant,L'OLIVA             BANGKOK             TH,AAEB7gDCZzs RESTAURANT | L'OLIVA | BANGKOK | TH | RESTAURANT,791.52 THAILAND BAHT,'320243240756357245',THAILAND
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.08,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $3.31 | FOREIGN TRANSACTION FEE,,'820243220718730148',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GHL*TRUTH OR DARE | $6.77 | FOREIGN TRANSACTION FEE,,'820243220702321318',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.35,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GHL*TRUTH OR DARE | $13.21 | FOREIGN TRANSACTION FEE,,'820243220702332145',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.35,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GHL*TRUTH OR DARE | $13.21 | FOREIGN TRANSACTION FEE,,'820243220702355752',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,FOUR SEASONS HOTEL BAN | $37.13 | FOREIGN TRANSACTION FEE,,'820243240756329507',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.09,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GHL*TRUTH OR DARE | $40.63 | FOREIGN TRANSACTION FEE,,'820243220702314068',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.44,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GHL*TRUTH OR DARE | $53.50 | FOREIGN TRANSACTION FEE,,'820243220702372601',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.51,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $56.10 | FOREIGN TRANSACTION FEE,,'820243220707442886',
2024-11-17,Amex Blue Sky,FOREIGN TRANSACTION FEE,-7.6,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,INTERCONTINENTAL BANGK | $281.65 | FOREIGN TRANSACTION FEE,,'820243220701693131',
2024-11-17,Amex Blue Sky,FOUR SEASONS HOTEL BBANGKOK             TH,-37.13,Travel-Lodging,FOUR SEASONS HOTEL BBANGKOK             TH,AAEB7gDCZzj LODGING | FOUR SEASONS HOTEL BAN | BANGKOK | TH | LODGING,1286.84 THAILAND BAHT,'320243240756329507',THAILAND
2024-11-17,Amex Blue Sky,GHL*TRUTH OR DARE   BANGKOK             TH,-6.77,Restaurant-Restaurant,GHL*TRUTH OR DARE   BANGKOK             TH,AAEB7gDCZzj RESTAURANT | GHL*TRUTH OR DARE | BANGKOK | TH | RESTAURANT,235.40 THAILAND BAHT,'320243220702321318',THAILAND
2024-11-17,Amex Blue Sky,GHL*TRUTH OR DARE   BANGKOK             TH,-13.21,Restaurant-Restaurant,GHL*TRUTH OR DARE   BANGKOK             TH,AAEB7gDCZzj RESTAURANT | GHL*TRUTH OR DARE | BANGKOK | TH | RESTAURANT,459.03 THAILAND BAHT,'320243220702332145',THAILAND
2024-11-17,Amex Blue Sky,GHL*TRUTH OR DARE   BANGKOK             TH,-13.21,Restaurant-Restaurant,GHL*TRUTH OR DARE   BANGKOK             TH,AAEB7gDCZzj RESTAURANT | GHL*TRUTH OR DARE | BANGKOK | TH | RESTAURANT,459.03 THAILAND BAHT,'320243220702355752',THAILAND
2024-11-17,Amex Blue Sky,GHL*TRUTH OR DARE   BANGKOK             TH,-40.63,Restaurant-Restaurant,GHL*TRUTH OR DARE   BANGKOK             TH,AAEB7gDCZzj RESTAURANT | GHL*TRUTH OR DARE | BANGKOK | TH | RESTAURANT,1412.40 THAILAND BAHT,'320243220702314068',THAILAND
2024-11-17,Amex Blue Sky,GHL*TRUTH OR DARE   BANGKOK             TH,-53.5,Restaurant-Restaurant,GHL*TRUTH OR DARE   BANGKOK             TH,AAEB7gDCZzk RESTAURANT | GHL*TRUTH OR DARE | BANGKOK | TH | RESTAURANT,1859.66 THAILAND BAHT,'320243220702372601',THAILAND
2024-11-17,Amex Blue Sky,GRAB                BANGKOK             TH,-3.31,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,5436aa62d86 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,115.00 THAILAND BAHT,'320243220718730148',SINGAPORE
2024-11-17,Amex Blue Sky,GRAB                BANGKOK             TH,-56.1,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,b83f2f160cd TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,1950.00 THAILAND BAHT,'320243220707442886',SINGAPORE
2024-11-17,Amex Blue Sky,INTERCONTINENTAL BANBANGKOK             TH,-281.65,Travel-Lodging,INTERCONTINENTAL BANBANGKOK             TH,AAMCBAAyZzk LODGING | INTERCONTINENTAL BANGK | BANGKOK | TH | LODGING,9790.00 THAILAND BAHT,'320243220701693131',THAILAND
2024-11-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $5.38 | FOREIGN TRANSACTION FEE,,'820243210677138016',
2024-11-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $6.99 | FOREIGN TRANSACTION FEE,,'820243210684305148',
2024-11-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.47,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,FOUR SEASONS HOTEL BAN | $54.52 | FOREIGN TRANSACTION FEE,,'820243210677199424',
2024-11-16,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.58,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,VESPER | $58.58 | FOREIGN TRANSACTION FEE,,'820243210676911218',
2024-11-16,Amex Blue Sky,FOUR SEASONS HOTEL BBANGKOK             TH,-54.52,Travel-Lodging,FOUR SEASONS HOTEL BBANGKOK             TH,AAEB7gDCZzi LODGING | FOUR SEASONS HOTEL BAN | BANGKOK | TH | LODGING,1894.97 THAILAND BAHT,'320243210677199424',THAILAND
2024-11-16,Amex Blue Sky,GRAB                BANGKOK             TH,-5.38,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,ea298a57d8c TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,187.00 THAILAND BAHT,'320243210677138016',SINGAPORE
2024-11-16,Amex Blue Sky,GRAB                BANGKOK             TH,-6.99,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,44ae0597ae6 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,243.00 THAILAND BAHT,'320243210684305148',SINGAPORE
2024-11-16,Amex Blue Sky,VESPER              BANGKOK             TH,-58.58,Restaurant-Restaurant,VESPER              BANGKOK             TH,AAEB7gDCZze RESTAURANT | VESPER | BANGKOK | TH | RESTAURANT,2036.21 THAILAND BAHT,'320243210676911218',THAILAND
2024-11-15,Amex Blue Sky,BACCARAT BANGKOK    BANGKOK             TH,-28.75,Restaurant-Restaurant,BACCARAT BANGKOK    BANGKOK             TH,AAEB7gDCZzY RESTAURANT | BACCARAT BANGKOK | BANGKOK | TH | RESTAURANT,1000.00 THAILAND BAHT,'320243200649453391',THAILAND
2024-11-15,Amex Blue Sky,BACCARAT BANGKOK    BANGKOK             TH,-60.93,Restaurant-Restaurant,BACCARAT BANGKOK    BANGKOK             TH,AAMB8wDuZzY RESTAURANT | BACCARAT BANGKOK | BANGKOK | TH | RESTAURANT,2119.00 THAILAND BAHT,'320243200648488471',THAILAND
2024-11-15,Amex Blue Sky,"CLOUD I CO.,LTD     BANGKOK             TH",-194.14,Travel-Lodging,"CLOUD I CO.,LTD     BANGKOK             TH","AAMB8wDuZzd RESTAURANT | CLOUD I CO.,LTD | BANGKOK | TH | RESTAURANT",6748.14 THAILAND BAHT,'320243210676235661',THAILAND
2024-11-15,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $5.78 | FOREIGN TRANSACTION FEE,,'820243200655034970',
2024-11-15,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $5.98 | FOREIGN TRANSACTION FEE,,'820243210696436820',
2024-11-15,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.77,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BACCARAT BANGKOK | $28.75 | FOREIGN TRANSACTION FEE,,'820243200649453391',
2024-11-15,Amex Blue Sky,FOREIGN TRANSACTION FEE,-1.64,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,BACCARAT BANGKOK | $60.93 | FOREIGN TRANSACTION FEE,,'820243200648488471',
2024-11-15,Amex Blue Sky,FOREIGN TRANSACTION FEE,-5.24,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,"CLOUD I CO.,LTD | $194.14 | FOREIGN TRANSACTION FEE",,'820243210676235661',
2024-11-15,Amex Blue Sky,GRAB                BANGKOK             TH,-5.78,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,f2b5732317f TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,201.00 THAILAND BAHT,'320243200655034970',SINGAPORE
2024-11-15,Amex Blue Sky,GRAB                BANGKOK             TH,-5.98,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,23a1ea5f345 TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,208.00 THAILAND BAHT,'320243210696436820',SINGAPORE
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.03,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $1.39 | FOREIGN TRANSACTION FEE,,'820243200664766725',
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.11,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $4.20 | FOREIGN TRANSACTION FEE,,'820243200666564138',
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.13,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $5.12 | FOREIGN TRANSACTION FEE,,'820243190621227183',
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.17,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $6.37 | FOREIGN TRANSACTION FEE,,'820243190627124192',
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.2,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $7.55 | FOREIGN TRANSACTION FEE,,'820243190621361166',
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.23,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GRAB | $8.88 | FOREIGN TRANSACTION FEE,,'820243190626909604',
2024-11-14,Amex Blue Sky,FOREIGN TRANSACTION FEE,-5.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,"MAMI ROSE CO.,LTD. | $190.70 | FOREIGN TRANSACTION FEE",,'820243200649433350',
2024-11-14,Amex Blue Sky,GRAB                BANGKOK             TH,-1.39,Transportation-Taxis & Coach,GRAB                BANGKOK             TH,80e804f481d TAXICAB & LIMOUSINE | GRAB | BANGKOK | TH | TAXICAB & LIMOUSINE,48.00 THAILAND BAHT,'320243200664766725',SINGAPORE
