date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-07-09,Chase Ink,ALP*DIDI Taxi,-4.13,Miscellaneous,,,,,
2024-07-10,Chase Ink,ALIPAY,-2.45,Merchandise & Inventory,,,,,
2024-07-09,Chase Ink,ALP*DIDI Taxi,-4.13,Miscellaneous,,,,,
2024-07-09,Chase Ink,speaklow,-155.51,Food & Drink,,,,,
2024-07-09,Chase Ink,ALP*DIDI Taxi,-4.27,Miscellaneous,,,,,
2024-07-10,Chase Ink,UMS*TIGERBITES,-191.56,Food & Drink,,,,,
2024-07-08,Chase Ink,ALP*,-1.65,Merchandise & Inventory,,,,,
2024-07-10,Chase Ink,daduodaduo,-30,Food & Drink,,,,,
2024-07-09,Chase Ink,ALIPAY,-6.19,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALP*Family Mart,-3.58,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALP*Wagas,-10.74,Food & Drink,,,,,
2024-07-10,Chase Ink,daduodaduo,-62.48,Food & Drink,,,,,
2024-07-08,Chase Ink,ALP*wuzhiyuan,-3.85,Merchandise & Inventory,,,,,
2024-07-10,Chase Ink,daduodaduo,-16.24,Food & Drink,,,,,
2024-07-08,Chase Ink,ALP*Wagas,-4.96,Food & Drink,,,,,
2024-07-08,Chase Ink,ALIPAY,-14.18,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALIPAY,-2.89,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALIPAY,-27.53,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALIPAY,-2.45,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALIPAY,-2.89,Merchandise & Inventory,,,,,
2024-07-08,Chase Ink,ALIPAY,-2.2,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,ALP*,-45.09,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*heqinghelishanghai,-13.76,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,ALP*lihehe,-13.76,Miscellaneous,,,,,
2024-07-07,Chase Ink,LKL*KEZEE CHAN,-57.51,Food & Drink,,,,,
2024-07-07,Chase Ink,LKL*KEZEE CHAN,-26.98,Food & Drink,,,,,
2024-07-07,Chase Ink,ALP*DIDI Taxi,-1.54,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*DIDI Taxi,-2.62,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALP*,-13.76,Miscellaneous,,,,,
2024-07-08,Chase Ink,LKL*KEZEE CHAN,-58.09,Food & Drink,,,,,
2024-07-06,Chase Ink,ALP*DIDI Taxi,-3.88,Miscellaneous,,,,,
2024-07-07,Chase Ink,LKL*KEZEE CHAN,-28.46,Food & Drink,,,,,
2024-07-07,Chase Ink,LKL*KEZEE CHAN,-26.98,Food & Drink,,,,,
2024-07-07,Chase Ink,ALIPAY,-15.14,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,ALP*DIDI Taxi,-2.2,Miscellaneous,,,,,
2024-07-07,Chase Ink,PURCHASE INTEREST CHARGE,-201.28,Fees & Adjustments,,,,,
2024-07-05,Chase Ink,ALIPAY,-913.68,Merchandise & Inventory,,,,,
2024-07-06,Chase Ink,HEQINGHELI,-1503.4,Food & Drink,,,,,
2024-07-06,Chase Ink,ALIPAY,-6.88,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALP*,-41.1,Miscellaneous,,,,,
2024-07-05,Chase Ink,ALP*chumengmeng,-6.88,Miscellaneous,,,,,
2024-07-05,Chase Ink,ALIPAY,-76.52,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALP*DIDI Taxi,-1.19,Miscellaneous,,,,,
2024-07-05,Chase Ink,ALIPAY,-37.84,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALIPAY,-113.36,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALP*DIDI Taxi,-3.67,Miscellaneous,,,,,
2024-07-06,Chase Ink,ALIPAY,-42.52,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALP*shanghaihougancany,-86.45,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALIPAY,-366.79,Merchandise & Inventory,,,,,
2024-07-05,Chase Ink,ALIPAY,-297.62,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALP*shanghaiweilvecany,-18.96,Food & Drink,,,,,
2024-07-06,Chase Ink,ALIPAY,-6.88,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-1.55,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-0.42,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,PULMUONE FOOD &amp; CULTURE,-8.69,Food & Drink,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.2,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.2,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-0.32,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-714.16,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,LOTTEGIMPOGONGHANG MYEONS,-39,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,LinkedIn JOB 9717730056,-156.99,Bills & Utilities,,,,,
2024-07-04,Chase Ink,LinkedIn SN P59798786,-86.31,Bills & Utilities,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.16,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-6.19,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-3.75,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-4.41,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,XINGBAKEKAFEIBEIJINGYO,-145.83,Food & Drink,,,,,
2024-07-04,Chase Ink,ALIPAY,-27.52,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,ALIPAY,-150.16,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-14.62,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-4.01,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,base city,-1141.16,Travel,,,,,
2024-07-03,Chase Ink,ALIPAY,-26.83,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,ALIPAY,-6.85,Merchandise & Inventory,,,,,
2024-07-04,Chase Ink,LKL*KEZEE CHAN,-200.61,Food & Drink,,,,,
2024-07-03,Chase Ink,ALIPAY,-9.49,Merchandise & Inventory,,,,,
2024-07-03,Chase Ink,FAMILYMART,-53.22,Food & Drink,,,,,
2024-07-31,Checking,PwP  READ - MEET Privacycom TN: 5769566     WEB ID:  626060084,-29.75,MISC_DEBIT,,,,,
2024-07-25,Checking,Zelle payment to Chris Cedron JPM99akv7wuk,-400,CHASE_TO_PARTNERFI,,,,,
2024-07-25,Checking,PwP  ADOBE  *ADO Privacycom TN: 5602727     WEB ID:  626060084,-21.24,MISC_DEBIT,,,,,
2024-07-22,Checking,Payment to Chase card ending in 4484 07/22,-363,LOAN_PMT,,,,,
2024-07-18,Checking,Coinbase.com     EQLCLYQZ                   PPD ID: 1455293997,992.78,ACH_CREDIT,,,,,
2024-07-15,Checking,PwP  gotinder.co Privacycom TN: 5674154     WEB ID:  626060084,-515.2,MISC_DEBIT,,,,,
2024-07-08,Checking,PwP  OPENAI      Privacycom TN: 9093906     WEB ID:  626060084,-5,MISC_DEBIT,,,,,
2024-07-05,Checking,PwP  ZOOM.US 888 Privacycom TN: 1347368     WEB ID:  626060084,-17.43,MISC_DEBIT,,,,,
2024-07-05,Checking,PwP  APIFY* SUBS Privacycom TN: 1685739     WEB ID:  626060084,-50.47,MISC_DEBIT,,,,,
2024-07-05,Checking,DEPT EDUCATION   STUDENT LN                 PPD ID: 9102001001,-256.66,ACH_DEBIT,,,,,
2024-07-02,Checking,Zelle payment to Graciela Pavlovcik 21279190734,-3995.44,QUICKPAY_DEBIT,,,,,
2024-07-01,Checking,PwP  READ - MEET Privacycom TN: 2677427     WEB ID:  626060084,-29.75,MISC_DEBIT,,,,,
2024-07-01,Checking,Zelle payment from JESUS I CALDERON 21276308691,1,QUICKPAY_CREDIT,,,,,
2024-07-01,Checking,Zelle payment from JESUS I CALDERON 21276312003,36,QUICKPAY_CREDIT,,,,,
2024-07-01,Checking,PAYPAL           TRANSFER                   PPD ID: PAYPALSD11,3995.44,MISC_CREDIT,,,,,
2024-07-03,Privacy,APIFY* SUBSCRIPTION,-50.47,Privacy Card,Card ending in 5882,,,76053b1e-821d-45bf-bdab-9f0b45c4ced9,
2024-07-04,Privacy,ZOOM.US 888-799-9666,-17.43,Privacy Card,Card ending in 2322,,,57169dd5-8183-45ec-b4e6-1b9d67b007e7,
2024-07-06,Privacy,OPENAI,-5,Privacy Card,Card ending in 9269,,,2b878192-df44-424f-a573-62a30fb72621,
2024-07-14,Privacy,gotinder.com/help,-515.2,Privacy Card,Card ending in 6437,,,35c36052-429f-444e-aaf1-ba09b4daeeae,
2024-07-23,Privacy,ADOBE  *ADOBE,-21.24,Privacy Card,Card ending in 4204,,,a3489dea-8a9c-4a78-b730-df52ae039b16,
2024-07-30,Privacy,READ - MEETING MANAGER,-29.75,Privacy Card,Card ending in 9385,,,5fa44a61-5e27-4e5d-910e-9c2e3e9ae36d,
