date,source,description,amount,category,statementDescription,extendedDetails,foreignAmount,reference,country
2024-03-14,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-5.6,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,1ZY7QQRM XFYXMLYH | UBER TRIP | HTTPS://HELP.UBER.COM | XFYXMLYH,7400.00 KOREAN (SOUTH) WON,'320240750324786469',NETHERLANDS
2024-03-11,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.74 | FOREIGN TRANSACTION FEE,,'820240710219179557',
2024-03-11,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.2,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $7.50 | FOREIGN TRANSACTION FEE,,'820240710219965871',
2024-03-11,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.24,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $8.94 | FOREIGN TRANSACTION FEE,,'820240710219202924',
2024-03-11,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.74,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,NDCV5ADV QLAG67HE | UBER TRIP | HTTPS://HELP.UBER.COM | QLAG67HE,8900.00 KOREAN (SOUTH) WON,'320240710219179557',NETHERLANDS
2024-03-11,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-7.5,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,H5QPHZE4 AOGLKIJD | UBER TRIP | HTTPS://HELP.UBER.COM | AOGLKIJD,9900.00 KOREAN (SOUTH) WON,'320240710219965871',NETHERLANDS
2024-03-11,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-8.94,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,0EZMRB4X VTXM47LS | UBER TRIP | HTTPS://HELP.UBER.COM | VTXM47LS,11800.00 KOREAN (SOUTH) WON,'320240710219202924',NETHERLANDS
2024-03-10,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.15,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $5.91 | FOREIGN TRANSACTION FEE,,'820240710228812696',
2024-03-10,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.16,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.29 | FOREIGN TRANSACTION FEE,,'820240710227397624',
2024-03-10,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.18,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $6.82 | FOREIGN TRANSACTION FEE,,'820240700189277196',
2024-03-10,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-5.91,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,1WWEYY11 2LK2WXAF | UBER TRIP | HTTPS://HELP.UBER.COM | 2LK2WXAF,7800.00 KOREAN (SOUTH) WON,'320240710228812696',NETHERLANDS
2024-03-10,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.29,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,KSWETAW9 OTEH5S5V | UBER TRIP | HTTPS://HELP.UBER.COM | OTEH5S5V,8300.00 KOREAN (SOUTH) WON,'320240710227397624',NETHERLANDS
2024-03-10,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-6.82,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,QFAW9GKD 5R2VUTYS | UBER TRIP | HTTPS://HELP.UBER.COM | 5R2VUTYS,9000.00 KOREAN (SOUTH) WON,'320240700189277196',NETHERLANDS
2024-03-06,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $5.55 | FOREIGN TRANSACTION FEE,,'820240660097440415',
2024-03-06,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.32,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $11.99 | FOREIGN TRANSACTION FEE,,'820240670130430478',
2024-03-06,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-5.55,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,C8PA5ZVJ MQ4CCOKR | UBER TRIP | HTTPS://HELP.UBER.COM | MQ4CCOKR,7400.00 KOREAN (SOUTH) WON,'320240660097440415',NETHERLANDS
2024-03-06,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-11.99,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,98JAMGG0 C7FDSS2S | UBER TRIP | HTTPS://HELP.UBER.COM | C7FDSS2S,16000.00 KOREAN (SOUTH) WON,'320240670130430478',NETHERLANDS
2024-03-04,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.29,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $10.89 | FOREIGN TRANSACTION FEE,,'820240650083403435',
2024-03-04,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-10.89,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,B9R9T9VD S7KWFRQ2 | UBER TRIP | HTTPS://HELP.UBER.COM | S7KWFRQ2,14500.00 KOREAN (SOUTH) WON,'320240650083403435',NETHERLANDS
2024-03-02,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-5.32,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,7100.00 KOREAN (SOUTH) WON,'320240640044625171',"KOREA, REPUBLIC OF"
2024-03-02,Amex Blue Sky,(JOO)TIMEONI        SEOUL,-6.44,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,8600.00 KOREAN (SOUTH) WON,'320240640044318157',"KOREA, REPUBLIC OF"
2024-03-02,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.14,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $5.32 | FOREIGN TRANSACTION FEE,,'820240640044625171',
2024-03-02,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.17,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,(JOO)TIMEONI | $6.44 | FOREIGN TRANSACTION FEE,,'820240640044318157',
2024-03-02,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.19,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GS25SAMSEONGHANULJEOM | $7.34 | FOREIGN TRANSACTION FEE,,'820240630019740219',
2024-03-02,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.2,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $7.49 | FOREIGN TRANSACTION FEE,,'820240620000850474',
2024-03-02,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.21,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $7.94 | FOREIGN TRANSACTION FEE,,'820240620997691202',
2024-03-02,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.24,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,GS25SAMSEONGHANULJEOM | $9.21 | FOREIGN TRANSACTION FEE,,'820240630019746310',
2024-03-02,Amex Blue Sky,GS25SAMSEONGHANULJEOSEOUL,-7.34,Merchandise & Supplies-Groceries,GS25SAMSEONGHANULJEOSEOUL,MISC FOOD STORE | GS25SAMSEONGHANULJEOM | SEOUL | MISC FOOD STORE,9800.00 KOREAN (SOUTH) WON,'320240630019740219',"KOREA, REPUBLIC OF"
2024-03-02,Amex Blue Sky,GS25SAMSEONGHANULJEOSEOUL,-9.21,Merchandise & Supplies-Groceries,GS25SAMSEONGHANULJEOSEOUL,MISC FOOD STORE | GS25SAMSEONGHANULJEOM | SEOUL | MISC FOOD STORE,12300.00 KOREAN (SOUTH) WON,'320240630019746310',"KOREA, REPUBLIC OF"
2024-03-02,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-7.49,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,61MTT07G U2RX5FP5 | UBER TRIP | HTTPS://HELP.UBER.COM | U2RX5FP5,10000.00 KOREAN (SOUTH) WON,'320240620000850474',NETHERLANDS
2024-03-02,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-7.94,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,9CYNSX11 D647NO7C | UBER TRIP | HTTPS://HELP.UBER.COM | D647NO7C,10600.00 KOREAN (SOUTH) WON,'320240620997691202',NETHERLANDS
2024-03-01,Amex Blue Sky,FOREIGN TRANSACTION FEE,-0.25,Fees & Adjustments-Fees & Adjustments,FOREIGN TRANSACTION FEE,UBER TRIP | $9.30 | FOREIGN TRANSACTION FEE,,'820240610980883554',
2024-03-01,Amex Blue Sky,UBER TRIP           HTTPS://HELP.UBER.CO,-9.3,Transportation-Taxis & Coach,UBER TRIP           HTTPS://HELP.UBER.CO,75E7Z5EK AS5GSRQD | UBER TRIP | HTTPS://HELP.UBER.COM | AS5GSRQD,12400.00 KOREAN (SOUTH) WON,'320240610980883554',NETHERLANDS
2024-03-31,Amex Platinum,(JOO)BEOTEOPINGGEOPASEOUL,-42.41,Restaurant-Restaurant,(JOO)BEOTEOPINGGEOPASEOUL,RESTAURANT | (JOO)BEOTEOPINGGEOPAENKEIKSEUKOLIA | SEOUL | RESTAURANT,57200.00 KOREAN (SOUTH) WON,'320240920730124784',"KOREA, REPUBLIC OF"
2024-03-31,Amex Platinum,JUSIKHOESA HOEUISO  SEOUL,-25.21,Restaurant-Restaurant,JUSIKHOESA HOEUISO  SEOUL,RESTAURANT | JUSIKHOESA HOEUISO | SEOUL | RESTAURANT,34000.00 KOREAN (SOUTH) WON,'320240920730111078',"KOREA, REPUBLIC OF"
2024-03-31,Amex Platinum,JUSIKHOESA HOEUISO  SEOUL,-207.59,Restaurant-Restaurant,JUSIKHOESA HOEUISO  SEOUL,RESTAURANT | JUSIKHOESA HOEUISO | SEOUL | RESTAURANT,280000.00 KOREAN (SOUTH) WON,'320240920730106218',"KOREA, REPUBLIC OF"
2024-03-30,Amex Platinum,BILLALEKODEU(villa rSEOUL,-137.9,Restaurant-Restaurant,BILLALEKODEU(villa rSEOUL,RESTAURANT | BILLALEKODEU(villa records) | SEOUL | RESTAURANT,186000.00 KOREAN (SOUTH) WON,'320240910726896188',"KOREA, REPUBLIC OF"
2024-03-30,Amex Platinum,JAKJEONG            SEOUL,-590.89,Restaurant-Restaurant,JAKJEONG            SEOUL,RESTAURANT | JAKJEONG | SEOUL | RESTAURANT,797000.00 KOREAN (SOUTH) WON,'320240910727152290',"KOREA, REPUBLIC OF"
2024-03-30,Amex Platinum,the viewsic bar     SEOUL,-11.12,Restaurant-Restaurant,the viewsic bar     SEOUL,RESTAURANT | the viewsic bar | SEOUL | RESTAURANT,15000.00 KOREAN (SOUTH) WON,'320240910726912628',"KOREA, REPUBLIC OF"
2024-03-29,Amex Platinum,DEOLAIONSEUDEOINCHEOSEOUL,-46.71,Restaurant-Restaurant,DEOLAIONSEUDEOINCHEOSEOUL,RESTAURANT | DEOLAIONSEUDEOINCHEONGDAM | SEOUL | RESTAURANT,63000.00 KOREAN (SOUTH) WON,'320240900683605578',"KOREA, REPUBLIC OF"
2024-03-29,Amex Platinum,MUNHWAINDEUL(JU)    SEOUL,-17.79,Restaurant-Restaurant,MUNHWAINDEUL(JU)    SEOUL,RESTAURANT | MUNHWAINDEUL(JU) | SEOUL | RESTAURANT,24000.00 KOREAN (SOUTH) WON,'320240900682772076',"KOREA, REPUBLIC OF"
2024-03-29,Amex Platinum,MUNHWAINDEUL(JU)    SEOUL,-72.66,Restaurant-Restaurant,MUNHWAINDEUL(JU)    SEOUL,RESTAURANT | MUNHWAINDEUL(JU) | SEOUL | RESTAURANT,98000.00 KOREAN (SOUTH) WON,'320240900682771422',"KOREA, REPUBLIC OF"
2024-03-28,Amex Platinum,ONLINE PAYMENT - THANK YOU,14408.35,,ONLINE PAYMENT - THANK YOU,ONLINE PAYMENT - THANK YOU,,'320240880628476044',
2024-03-26,Amex Platinum,CLAUDE.AI SUBSCRIPTISAN FRANCISCO       CA,-20,Merchandise & Supplies-Computer Supplies,CLAUDE.AI SUBSCRIPTISAN FRANCISCO       CA,NT_POSWJ3YA +14152360599 | CLAUDE.AI SUBSCRIPTION | SAN FRANCISCO | CA | +14152360599,,'320240870620232773',
2024-03-25,Amex Platinum,BA TI SENTEU        SEOUL,-73.81,Restaurant-Restaurant,BA TI SENTEU        SEOUL,RESTAURANT | BA TI SENTEU | SEOUL | RESTAURANT,99000.00 KOREAN (SOUTH) WON,'320240860603339376',"KOREA, REPUBLIC OF"
2024-03-25,Amex Platinum,JOOSIKHOISA SEOJANG SEOUL,-243.79,Restaurant-Restaurant,JOOSIKHOISA SEOJANG SEOUL,RESTAURANT | JOOSIKHOISA SEOJANG | SEOUL | RESTAURANT,327000.00 KOREAN (SOUTH) WON,'320240860603333756',"KOREA, REPUBLIC OF"
2024-03-24,Amex Platinum,BOLTEUSEUTEIKEUHAUKSSEOUL,-212.21,Restaurant-Restaurant,BOLTEUSEUTEIKEUHAUKSSEOUL,RESTAURANT | BOLTEUSEUTEIKEUHAUKSEU JOOSIKHOISA | SEOUL | RESTAURANT,284500.00 KOREAN (SOUTH) WON,'320240850558697212',"KOREA, REPUBLIC OF"
2024-03-23,Amex Platinum,RUKA(LUKA)          SEOUL,-3.73,Restaurant-Restaurant,RUKA(LUKA)          SEOUL,RESTAURANT | RUKA(LUKA) | SEOUL | RESTAURANT,5000.00 KOREAN (SOUTH) WON,'320240840534138649',"KOREA, REPUBLIC OF"
2024-03-21,Amex Platinum,(JOO) KINGMATEU     SEOUL,-18.85,Merchandise & Supplies-Groceries,(JOO) KINGMATEU     SEOUL,GROCERY STORE | (JOO) KINGMATEU | SEOUL | GROCERY STORE,24980.00 KOREAN (SOUTH) WON,'320240820483892292',"KOREA, REPUBLIC OF"
2024-03-21,Amex Platinum,(JOO)TIMEONI        SEOUL,-4.6,Transportation-Taxis & Coach,(JOO)TIMEONI        SEOUL,TAXICAB & LIMOUSINE | (JOO)TIMEONI | SEOUL | TAXICAB & LIMOUSINE,6100.00 KOREAN (SOUTH) WON,'320240820483890342',"KOREA, REPUBLIC OF"
2024-03-21,Amex Platinum,Chosun Hotel & ResorSEOUL,-295,Travel-Lodging,Chosun Hotel & ResorSEOUL,LODGING | Chosun Hotel & Resort Chosun Palace Ga | SEOUL | LODGING,391000.00 KOREAN (SOUTH) WON,'320240820483886076',"KOREA, REPUBLIC OF"
2024-03-21,Amex Platinum,UKLIJINDANBANGSASEONSEOUL,-121.1,Business Services-Health Care Services,UKLIJINDANBANGSASEONSEOUL,HOSPITAL | UKLIJINDANBANGSASEONGOAEUIUEON | SEOUL | HOSPITAL,160510.00 KOREAN (SOUTH) WON,'320240820483868653',"KOREA, REPUBLIC OF"
2024-03-21,Amex Platinum,caravaggio          SEOUL,-7.17,Restaurant-Restaurant,caravaggio          SEOUL,RESTAURANT | caravaggio | SEOUL | RESTAURANT,9500.00 KOREAN (SOUTH) WON,'320240820483869398',"KOREA, REPUBLIC OF"
2024-03-19,Amex Platinum,AplPay SCK COMPANY  SEOUL,-3.36,Restaurant-Restaurant,AplPay SCK COMPANY  SEOUL,RESTAURANT | AplPay SCK COMPANY | SEOUL | RESTAURANT,4500.00 KOREAN (SOUTH) WON,'320240800455590714',"KOREA, REPUBLIC OF"
2024-03-19,Amex Platinum,TOBOSI              SEOUL,-211.28,Restaurant-Restaurant,TOBOSI              SEOUL,RESTAURANT | TOBOSI | SEOUL | RESTAURANT,283000.00 KOREAN (SOUTH) WON,'320240800455589990',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,(JOO) EMODI         SEOUL,-11.27,Travel-Lodging,(JOO) EMODI         SEOUL,LODGING | (JOO) EMODI | SEOUL | LODGING,15000.00 KOREAN (SOUTH) WON,'320240770362400726',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,BEUI RAUNJI HANNAM  SEOUL,-214.1,Restaurant-Restaurant,BEUI RAUNJI HANNAM  SEOUL,RESTAURANT | BEUI RAUNJI HANNAM | SEOUL | RESTAURANT,285000.00 KOREAN (SOUTH) WON,'320240770361595923',"KOREA, REPUBLIC OF"
2024-03-16,Amex Platinum,NAMSOGOAN UKYUKDOSAKSEOUL,-13.37,Restaurant-Restaurant,NAMSOGOAN UKYUKDOSAKSEOUL,RESTAURANT | NAMSOGOAN UKYUKDOSAKMYEON | SEOUL | RESTAURANT,17800.00 KOREAN (SOUTH) WON,'320240770361581504',"KOREA, REPUBLIC OF"
